gene,mean_formula,var_formula
DYNC1H1,0.123212584,0.124743651
SLC25A29,0.122035134,0.120933396
CDC42BPB,0.172465672,0.182855335
INF2,0.072555509,0.079859969
MEG3,0.010289395,0.022349225
MEG8,0.165104727,0.202054278
C14orf132,0.122089389,0.125381352
RPL3P4,0.745179782,0.715894165
_ENSG00000241494,0.254326787,0.248707564
_ENSG00000258399,0.385325148,0.458104509
_ENSG00000258663,0.059161527,0.064071874
TMEM179_ENSG00000258986,0.074922383,0.085174188
OCA2_ENSG00000104044,0.714378857,0.644134862
UBE3A,0.149869153,0.158833851
HERC2_ENSG00000128731,0.014570186,0.018758786
SNRPN,0.097239017,0.135705712
NIPA2,0.205727531,0.22142871
GABRB3,0.112038472,0.097373608
NIPA1,0.808028025,0.822041592
MKRN3,0.944165165,0.960628939
HERC2P3,0.236744601,0.295656336
GABRG3,0.23739103,0.325749843
GABRA5,0.184352596,0.181241618
SNHG14,0.681564729,0.542918918
PWRN1,0.730746846,0.664735163
CYFIP1_ENSG00000273749,0.012073217,0.013089586
TUBGCP5_ENSG00000275835,0.0003162,0.000353004
HERC2P2_ENSG00000276550,0.060698906,0.064555188
AQR,0.038779605,0.035021019
APBA2_ENSG00000034053,0.060097429,0.064916462
TP53BP1,0.092017634,0.098402245
TYRO3,0.210606191,0.195810747
SNAP23,0.764405601,0.760645117
TMEM87A,0.415503685,0.377481408
ZNF106,0.220462596,0.229043134
FAM189A1_ENSG00000104059,0.08071644,0.0978101
TJP1_ENSG00000104067,0.953880639,0.895783311
DNAJC17,0.02512354,0.025713388
EIF3J,0.150241193,0.160537747
SPG11,0.066387083,0.074476705
EMC4,0.559155947,0.551621261
EIF2AK4,0.06221426,0.081166265
TTBK2,0.134752391,0.122029594
CCDC32,0.012671881,0.012948515
INO80,0.026284705,0.028107372
IVD,0.00933007,0.010062745
MEIS2,0.440661365,0.330602255
DPH6,0.31892091,0.297783602
KATNBL1,0.002313593,0.002585314
EMC7,0.481027046,0.476817398
CTDSPL2,0.979969779,0.972440521
MAPKBP1,0.004165609,0.00484242
NDUFAF1,0.263134598,0.275534505
HAUS2,0.415562292,0.419156066
RTF1,0.015922547,0.01730856
TUBGCP4,0.970015549,0.952012539
RMDN3,0.037749511,0.039741637
ITPKA,0.213497217,0.215999213
TMEM62,0.016048971,0.01822997
SLC12A6,0.221393894,0.19880084
SERF2,0.896527659,0.91304431
SRP14,0.725037705,0.67448974
BAHD1,0.839198845,0.849475612
DISP2,0.091130453,0.089406726
FSIP1,0.094228069,0.10879235
STARD9,0.14512757,0.152551945
UBR1,0.139507818,0.149415657
SPRED1,0.946910714,0.93351356
GPR176,0.619508853,0.618074548
CASC4,0.008414802,0.01008508
CATSPER2,0.656846527,0.682977833
VPS39,0.924018513,0.897761859
SCG5_ENSG00000166922,0.999154067,0.928143089
CCNDBP1,0.804773089,0.812537445
EPB42,0.742181264,0.74032641
MAP1A,0.866080425,0.831200019
PDIA3,0.523066579,0.505423851
PPIP5K1,0.497740033,0.512041746
ADAL,0.262238948,0.27178247
AVEN,0.756824997,0.777356384
OTUD7A,0.113745407,0.115234868
KLF13_ENSG00000169926,0.542326092,0.515868653
FAM98B,0.006622885,0.00633298
FRMD5,0.66303859,0.775988941
RASGRP1,0.954832387,0.916813207
MGA,0.060094615,0.057096424
GOLGA8A,0.025529167,0.028305682
CHRNA7,0.858967125,0.802414942
LPCAT4,0.052369266,0.057130771
LRRC57,0.149672245,0.143451199
NOP10,0.808082133,0.818360241
TRIM69_ENSG00000185880,0.042566057,0.04053562
C15orf41,0.071277696,0.066846399
CHP1,0.573209735,0.603438785
ZNF770,0.027149381,0.026175423
FAN1_ENSG00000198690,0.967448447,0.991681631
RYR3,0.265791215,0.245922619
HERC2P9,0.482365063,0.507317171
GANC,0.23575613,0.265012317
GOLGA8B,0.002037765,0.002348243
CKMT1A,0.053407209,0.055102922
CKMT1B,0.142608757,0.152040981
OIP5-AS1,0.106136577,0.114153628
DPH6-DT,0.034018412,0.03195805
FMN1,0.871267582,0.867395697
_ENSG00000259345,0.913702326,0.998506999
_ENSG00000259595,0.032543323,0.033522546
_ENSG00000259617,0.274651373,0.284111096
LINC02256,0.015302177,0.016139559
PDCD6IPP2,0.027669815,0.028281912
SNX1,0.267082763,0.290930483
FAM214A,0.966925114,0.930661438
RORA,0.995867092,0.925366751
PIGB,0.08380946,0.084067878
MAPK6,0.240548381,0.22500175
GNB5,0.114167474,0.119566871
RAB27A,0.18082165,0.176397647
DPP8,0.60425583,0.572649996
HACD3,0.583995714,0.560761138
SLC12A1,0.053098512,0.05268747
AP4E1,0.816465167,0.783518905
PDCD7,0.019240657,0.021429666
TRPM7,0.303279858,0.355461975
HERC1,0.000273401,0.000466175
TRIP4,0.170776915,0.176671208
MTFMT,0.062272183,0.065781019
RAB11A,0.344395176,0.345319351
ATP8B4,0.692230178,0.664093854
DTWD1,0.003384437,0.003699571
GABPB1,0.261046299,0.274340971
DMXL2,0.723302097,0.682301218
SCG3,0.903543554,0.915309927
SLC30A4,0.101747501,0.093678078
MYEF2,0.406229639,0.385127055
MYO5C,0.730605891,0.758344711
TMOD2,0.591580024,0.605308236
ICE2,0.340732603,0.326952727
ALDH1A2,0.23996752,0.215964283
MINDY2,0.551193687,0.514461382
DUT,0.895677264,0.912498062
ARPP19,0.294319667,0.280118666
VPS13C,0.48689054,0.533951234
UNC13C,0.001835265,0.002151712
SLTM,0.488596827,0.52719102
ADAM10,0.086879369,0.079471931
DUOX1,0.222868082,0.232242358
ZNF280D,0.17285828,0.154660649
SEMA6D,0.494845898,0.393635706
RSL24D1,0.58928447,0.593693115
USP8,0.067977954,0.073878506
SECISBP2L,0.127056959,0.107498464
TMOD3,0.238314116,0.254700726
SPPL2A,0.257673859,0.280150475
PARP16,0.189338612,0.193341974
TCF12,0.66912261,0.77729017
LYSMD2,0.992680062,0.990819031
TPM1,0.235527566,0.244177699
GALK2,0.72087904,0.668594958
RNF111,0.858546658,0.881520001
FAM81A,0.615549669,0.561860274
MEGF11_ENSG00000157890,0.595243936,0.621853483
RAB8B,0.343557484,0.32233358
FBN1,0.857294136,0.799860922
COPS2,0.069617614,0.067032373
FAM227B,0.216868082,0.220834006
LEO1,0.813672637,0.829857074
PPIB,0.887512604,0.886859093
ANKDD1A,0.435550585,0.405372948
CLPX,0.759106798,0.719052837
SMAD3,0.645679845,0.619447332
MAP2K1,0.670632396,0.677476702
CSNK1G1,0.007170959,0.00608532
TLN2,0.37551047,0.43035768
RPL4,0.217028604,0.214115831
DENND4A,0.020026888,0.019795719
OAZ2,0.642634977,0.654960413
ZNF609,0.50577202,0.528715131
RFX7,0.14526472,0.131770951
RPS27L,0.437581667,0.426617152
MYO5A,0.776499855,0.709527812
RPS3AP6,0.455693267,0.415037223
GABPB1-AS1,0.111929328,0.114182402
UBAP1L,0.98237905,0.973220226
EID1,0.642632832,0.672051668
USP3-AS1,0.563877981,0.525748706
_ENSG00000259481,0.211937581,0.208009355
_ENSG00000259589,0.098619725,0.097111657
_ENSG00000273674,0.538991889,0.563471627
PIAS1,0.019644733,0.018149919
PSMA4,0.695947328,0.692959053
RASGRF1,0.050859075,0.053176627
BTBD1,0.233570617,0.266978079
MYO9A,0.197553984,0.171340809
NEO1,0.490711702,0.514958542
STOML1,0.766746841,0.784257344
PKM,0.601543729,0.683198615
ZFAND6,0.66310523,0.700016337
AAGAB,0.074474308,0.084680206
IQCH,0.059249671,0.065017091
CORO2B,0.289761253,0.305493441
AP3B2,0.189622596,0.200230381
CD276,0.244999275,0.245408838
CEMIP,0.4978346,0.450300182
HOMER2,0.301144563,0.310617155
MESD,0.178996047,0.181291684
RCN2,0.802222499,0.801544348
ABHD17C,0.227062768,0.209941824
IREB2,0.038224269,0.03502713
TM6SF1,0.072886303,0.082100236
MAP2K5,0.320930018,0.287163458
PARP6,0.868108573,0.89436964
RPLP1,0.625469582,0.521860242
LRRC49,0.086990539,0.099557682
GLCE,0.676662187,0.681603671
PPCDC,0.263294244,0.277448054
ANP32A,0.076031781,0.073090935
UBE2Q2,0.495798345,0.437959321
ETFA,0.019985167,0.021207771
HMG20A,0.009710321,0.008498718
SCAPER,0.452711272,0.408160085
TSPAN3,0.114809589,0.10924204
WDR61,0.102432935,0.099883586
NEIL1,0.005099548,0.00550022
MAN2C1,0.005407004,0.006271082
DNAJA4,0.879902032,0.932796005
BBS4,0.076090224,0.083367614
_ENSG00000140474,0.00223354,0.002501984
EFL1,0.648157687,0.619699575
SH3GL3,0.177346417,0.149432244
CFAP161,0.21266485,0.218387388
ADAMTSL3,0.077569353,0.080932725
NPTN,0.038275177,0.037704474
LARP6,0.218980213,0.224668692
ARIH1,0.654706982,0.678663945
IDH3A,0.959650264,0.945567326
HDGFL3,0.05131137,0.046671261
FBXO22,0.077791448,0.087489338
TBC1D2B,0.015562686,0.017323302
FEM1B,0.087885903,0.087789245
SIN3A,0.965051067,0.936032095
PTPN9,0.330393662,0.340327525
NRG4,0.489449993,0.528498636
TMEM266,0.048637478,0.050210336
LINGO1,0.89948349,0.809906501
ARNT2,0.57043028,0.477715511
PEAK1,0.583753829,0.697724206
COX5A,0.041693716,0.042865535
FAM219B,0.198268042,0.209028251
EDC3,0.144093949,0.151650752
RPS17_ENSG00000182774,0.37887402,0.367865973
MORF4L1,0.444104431,0.441875271
THSD4,0.832108408,0.877276938
SAXO2,0.017846884,0.01742367
SCAMP5,0.988393788,0.951930817
_ENSG00000212664,0.380756504,0.361241165
CPEB1_ENSG00000214575,0.787887929,0.808450034
_ENSG00000237550,0.303507297,0.284167777
SPESP1,0.297354131,0.281611801
ANKRD34C-AS1,0.321336229,0.362763621
UBE2Q2P2,0.688141259,0.703344652
_ENSG00000259543,0.91285576,0.950784701
IQCH-AS1,0.130563493,0.138216115
_ENSG00000259805,0.071658348,0.07184185
_ENSG00000259986,0.04734398,0.048291293
_ENSG00000260729,0.469916342,0.493387869
_ENSG00000261460,0.143939255,0.144185843
LUC7L,0.004774658,0.005512181
PIGQ,0.098897253,0.104352225
MEF2A,0.062180115,0.051042026
PDE8A,0.026117573,0.029580949
RGS11,0.005966378,0.006592672
MRPL28,0.065359258,0.072120278
RAB11FIP3_ENSG00000090565,0.135879876,0.138158671
MSLN,0.016505608,0.016885374
AXIN1,0.053941414,0.056916002
NPRL3,0.005473661,0.005912967
MPG,0.006593513,0.007008953
CIAO3,0.049460582,0.051987592
FBXL16,0.558814382,0.554985074
METTL26,0.121406677,0.128318279
CHSY1,0.050551638,0.050951051
SNRPA1,0.134261975,0.138775534
IGF1R,0.565306016,0.509540828
LINS1,0.560975893,0.571700827
PCSK6,0.117043876,0.11238088
ABHD2,0.6523676,0.664965568
NTRK3,0.522662383,0.509934258
ZNF710,0.03585359,0.03646256
UNC45A,0.002991185,0.003258274
IQGAP1,0.001361691,0.001520008
CRTC3,0.012952118,0.014339343
SEC11A,0.113570986,0.118036115
LRRK1,0.415839883,0.501823578
SNRNP25,0.240644497,0.238117477
ZNF592,0.173916957,0.178283175
LRRC28,0.080407112,0.071947239
AKAP13,0.004360748,0.005065641
CHD2,0.044358078,0.057786755
SLCO3A1,0.548002381,0.589748609
WDR73,0.111779528,0.11380585
MRPS11,0.136236304,0.135399673
IDH2,0.013120976,0.01309714
SYNM,0.094568511,0.09060653
ASB7,0.77238931,0.749640317
KLHL25,0.022385287,0.023456839
TM2D3,0.705290182,0.727493624
SEMA4B,0.066137683,0.068455046
TARS3,0.118103489,0.133533571
FAM174B,0.467876615,0.493056164
SV2B,0.354189999,0.328088439
PDIA2,0.166528347,0.167064263
UBE2Q2P1,0.377666369,0.403781365
MAN2A2,0.068576777,0.073411269
RAB40C,0.123876519,0.130816144
ARHGDIG,0.207929069,0.229219722
LINC01197,0.069407648,0.06508191
LINC00923,0.044931979,0.045115681
MIR9-3HG,0.247342175,0.256039356
_ENSG00000257060,0.429577313,0.45057258
_ENSG00000258631,0.840883524,0.475198042
_ENSG00000259475,0.040468761,0.041997069
_ENSG00000259755,0.211206759,0.22001188
_ENSG00000275674,0.703316534,0.692886843
CREBBP,0.872658952,0.805438129
BAIAP3,0.216299517,0.194357092
PKD1,0.056509512,0.058396016
CLEC16A,0.004494564,0.004717859
SNX29,0.017338925,0.017346824
FLYWCH1,0.001349484,0.001515473
HAGH,0.023763005,0.024621178
ROGDI,0.020084106,0.021018583
RBFOX1,0.547578988,0.596175027
ZNF213,0.521929022,0.526136073
CDIP1_ENSG00000089486,0.449172433,0.423465889
GNPTG,0.001086389,0.001135648
MGRN1,0.017687385,0.018387968
NME3,0.020715316,0.021668405
HCFC1R1,0.109447437,0.123813137
NAGPA,0.005645119,0.005780955
SEC14L5,0.013622216,0.014391916
TSC2,0.00220294,0.002435425
LMF1,0.020614426,0.024283215
CLCN7,0.090211659,0.098601747
NUBP1,0.288296931,0.291836568
UBE2I,0.161788,0.170354117
GSPT1,0.295135911,0.280399576
CLUAP1,0.094607187,0.08703035
ELOB,0.702575354,0.697967473
CPPED1,0.017604155,0.018918481
HMOX2_ENSG00000103415,0.072636454,0.07473052
DNAJA3_ENSG00000103423,0.015247071,0.01636474
UBN1,0.201076038,0.206189204
ZC3H7A,0.162269895,0.180816507
TRAP1,0.104594557,0.117681084
SYNGR3,0.491059303,0.474858482
MAPK8IP3,0.086152935,0.092600612
GLYR1,0.148303264,0.157417769
PMM2,0.108276546,0.109761762
RPS2,0.376346827,0.376502267
NDUFB10,0.04575249,0.049735379
PDPK1,0.167450614,0.158833277
TXNDC11,0.180874722,0.192912788
NMRAL1_ENSG00000153406,0.072478664,0.073779309
SPSB3,0.002922184,0.00321347
AMDHD2,0.071977803,0.078178905
FLYWCH2,0.013214019,0.013923107
ZNF75A,0.022444847,0.022827002
ADCY9,0.296376492,0.325744228
ATF7IP2,0.121709371,0.110840153
TVP23A,0.076051984,0.079644508
RAB26,0.045586992,0.048528693
CASKIN1,0.155528412,0.169679499
ABCA3,0.062931468,0.068417236
SRRM2,0.11484273,0.119493612
ANKS3,0.00320037,0.003469821
RSL1D1,0.458488355,0.446133588
ERCC4,0.674293201,0.700206209
ABAT,0.810177733,0.829627649
GRIN2A,0.298409317,0.285490264
PGP,0.009317624,0.009427836
SNN,0.976881794,0.992680506
IFT140,0.012895501,0.013341271
USP7,0.064767991,0.060647176
EME2,0.148139394,0.15216746
RNPS1,0.603817362,0.649317504
DNASE1,0.227705896,0.234383487
SHISA9,0.934221903,0.933048458
ABCA17P,0.542593531,0.550801233
SNHG9,0.090900136,0.090760886
_ENSG00000261810,0.043278255,0.044869633
_ENSG00000262801,0.821315143,0.878066949
_ENSG00000263307,0.253302066,0.257172296
_ENSG00000267070,0.051731468,0.051481706
NDUFAB1,0.00943355,0.010038419
GDE1,0.982453728,0.985353917
CACNG3,0.541400644,0.53371017
KIAA0556,0.073244605,0.074941895
THUMPD1,0.058239807,0.054649551
GTF3C1,0.760550963,0.727375204
RRN3_ENSG00000085721,0.602893155,0.594991327
TNRC6A,0.442751502,0.41328848
ABCC1_ENSG00000103222,0.104681454,0.108549864
CRYM,0.106583852,0.110513497
EEF2K,0.66814506,0.684497382
UBFD1,0.188765721,0.183786987
GGA2,0.645151107,0.671725735
USP31,0.237182021,0.21007293
XYLT1,0.233730468,0.235054635
CDIPT,0.843116046,0.852674068
SYT17,0.004416794,0.004501982
CCP110,0.031925298,0.029622243
VPS35L,0.013698902,0.015112729
KNOP1,0.426078415,0.446077006
RBBP6,0.041380979,0.041849585
FOPNL_ENSG00000133393,0.010209292,0.009658962
RPS15A,0.229171783,0.216797
PARN_ENSG00000140694,0.095269863,0.106870361
UQCRC2,0.42365795,0.427227613
CDR2,0.451750895,0.482840039
ARHGAP17,0.232077619,0.245439268
TAOK2,0.486692942,0.503226746
TMEM219,0.167469378,0.170404469
SMG1,0.192149081,0.172514995
PRKCB,0.280452008,0.3175637
BMERB1_ENSG00000166780,0.120699826,0.123292438
MARF1_ENSG00000166783,0.146891035,0.141631751
DCTN5,0.20115906,0.194308585
COG7,0.192136059,0.210333401
ATXN2L,0.012973154,0.014198042
XPO6,0.452776013,0.514447177
GSG1L,0.28774196,0.305823422
TMC7,0.027185308,0.027807529
IQCK,0.041069192,0.041762281
SEZ6L2,0.179409693,0.172884336
ASPHD1,0.09481086,0.097672087
VWA3A,0.693542011,0.659760286
NFATC2IP,0.008208845,0.009039928
SH2B1,0.10308473,0.113528203
TUFM,0.135270433,0.142807409
PDXDC1_ENSG00000179889,0.119683054,0.104740997
SMG1P3,0.456154486,0.470390116
HS3ST4,0.274414285,0.365429134
MOSMO,0.03455763,0.032951404
NPIPB4,0.85886452,0.866649741
MRTFB,0.004546654,0.003088812
SBK1,0.085661418,0.085792197
NPIPP1,0.232758203,0.235250222
SULT1A1,0.045067849,0.048193664
ERI2,0.047649769,0.051763449
METTL9,0.10672644,0.100716258
SMG1P2,0.587029441,0.574344434
LCMT1,0.261243251,0.274145335
_ENSG00000260517,0.53742717,0.521369489
_ENSG00000261195,0.05709413,0.055523459
_ENSG00000261419,0.190988393,0.191279206
_ENSG00000261669,0.161910823,0.161737551
_ENSG00000262529,0.862248797,0.85155098
ITGAL,0.090503472,0.089443882
VPS35,0.197497058,0.201373192
DNAJA2,0.341208721,0.333367589
SRCAP,0.377638971,0.39051367
CYLD,0.009384105,0.008572333
FUS,0.04240111,0.049760765
YPEL3,0.94200212,0.965492151
STX1B,0.689496098,0.660388415
CORO1A,0.022598067,0.024885244
MAPK3,0.671679037,0.649249797
PHKB,0.169111777,0.189308255
LONP2,0.809197449,0.765940664
N4BP1,0.008819293,0.008280006
KAT8,0.156077671,0.164662561
RNF40,0.792040279,0.813715314
TENT4B,0.062334703,0.060653158
ITFG1,0.282100287,0.257535324
CLUHP3,0.10086637,0.102432404
C16orf58,0.835862551,0.856140043
ALDOA,0.575851557,0.458209409
DOC2A,0.867509133,0.899524794
C16orf87,0.045225294,0.039608039
HEATR3,0.153154148,0.157665703
PHKG2,0.025949234,0.028251895
GPT2,0.03130517,0.033262069
BRD7,0.121382918,0.112662709
NETO2,0.866439123,0.772576942
SMG1P5,0.605137946,0.596168256
SIAH1,0.046119489,0.043714025
ZNF785,0.043932092,0.044361565
ZNF720,0.459330341,0.417978768
NPIPB13,0.984978099,0.993024848
CIAPIN1,0.159877946,0.167172791
CX3CL1,0.988141269,0.984191863
RIPOR1,0.19096409,0.207931691
HERPUD1,0.495127592,0.501086024
CDH3,0.281769759,0.286956
CBFB,0.6020345,0.613801932
CNGB1,0.088323017,0.07905085
CSNK2A2,0.026015049,0.024351979
NFATC3,0.300194577,0.325852117
MT3,0.505667793,0.486841916
GNAO1,0.14763364,0.13715652
OGFOD1,0.036719978,0.033749969
COQ9,0.045498641,0.046699594
PDPR,0.102874667,0.108093932
AARS1,0.487590459,0.487114741
NUTF2,0.40775941,0.412434979
NUP93,0.030675104,0.032955441
CENPT,0.00735389,0.007915342
NFAT5,0.562418012,0.596780394
ARL2BP,0.362236192,0.35317553
CTCF,0.115865087,0.119538551
CYB5B,0.967867567,0.925675244
NDRG4,0.51973536,0.48897353
SLC38A7,0.148602675,0.153158427
TANGO6,0.039076715,0.041046535
COG4,0.510329023,0.530841479
SMPD3,0.20860006,0.211266071
SLC7A6OS,0.14207146,0.144131676
SLC7A6,0.370564102,0.388722102
TOX3,0.005601881,0.004545313
RBL2,0.563870741,0.539214712
RPGRIP1L,0.14586123,0.132338611
CNOT1,0.009003468,0.008394546
BBS2,0.656339445,0.638412224
C16orf70,0.458006139,0.47248715
GOT2,0.978672431,0.960065067
PRMT7,0.057802292,0.064467151
VPS4A,0.947574685,0.930411657
DYNC1LI2,0.474388342,0.455990408
FTO,0.27133452,0.237494993
KATNB1,0.014740493,0.015176836
KIFC3,0.060324066,0.064426921
CDH11,0.369961484,0.422661341
UTP4_ENSG00000141076,0.166697331,0.17483412
RANBP10,0.202171172,0.208512638
GFOD2,0.084390653,0.085576965
CDH8,0.235837165,0.220554881
ST3GAL2,0.468965641,0.470687174
AMFR,0.160628467,0.151918773
RSPRY1,0.239252736,0.223355173
NAE1,0.061293475,0.066043854
ATP6V0D1,0.893134666,0.88230678
BEAN1,0.014630201,0.014993062
CIAO2B,0.139600659,0.140371592
AKTIP,0.67021456,0.654873302
NUDT21,0.041044659,0.039393583
DUS2,0.107312323,0.109367514
TMEM208,0.759728398,0.760848718
SNTB2_ENSG00000168807,0.36544011,0.39331869
PSME3IP1,0.528294642,0.534429268
CES4A,0.009893091,0.010484226
CHD9,0.202620951,0.230472704
CMTM4,0.060733756,0.056630184
ZFP90,0.025636329,0.02732988
KIAA0895L,0.022226649,0.02382767
WWP2,0.053064457,0.056636117
EXOSC6,0.066722656,0.064727594
RPS27AP16,0.509918799,0.484718354
_ENSG00000245768,0.911789676,0.998201598
_ENSG00000246379,0.869086407,0.901593957
_ENSG00000260658,0.497819194,0.766693581
_ENSG00000261502,0.352158644,0.397652772
GABARAPL2,0.107872716,0.096768921
PHLPP2,0.88415803,0.949365666
BCAR1,0.190033528,0.205007141
GLG1,0.842650488,0.987037909
ZNF821,0.019477474,0.020797027
PSMD7,0.440572342,0.439470406
VAC14,0.049618484,0.052229758
WDR59,0.167267809,0.175261547
CMC2,0.060397926,0.076779263
USP10,0.046436798,0.042042302
SLC7A5,0.882622502,0.917224612
KLHDC4,0.058546326,0.061591382
COX4I1,0.936745142,0.908766604
GSE1,0.512588551,0.4966803
MTSS2,0.815297482,0.783012888
BCO1,0.322389475,0.337682906
MPHOSPH6,0.677948961,0.659292947
KIAA0513,0.809193871,0.761996382
ZFHX3,0.056397307,0.059043654
MAP1LC3B,0.736301485,0.739841481
MBTPS1,0.254245903,0.272362082
CDH13,0.381019039,0.336484508
ZCCHC14,0.801016404,0.843219564
MEAK7,0.080041837,0.082056988
CNTNAP4,0.027506695,0.038211769
CFDP1,0.81079568,0.7705765
ZDHHC7,0.145377692,0.15599125
CMIP,0.776793682,0.749058358
JPH3,0.01933115,0.020108075
IL34,0.159057395,0.166422172
HYDIN,0.665571977,0.67005464
CDYL2,0.029823133,0.025857034
AP1G1,0.310731512,0.291296069
TERF2IP,0.49866522,0.457846799
MVD,0.142291546,0.152558832
ANKRD11,0.022000713,0.025239525
RPL13,0.186865263,0.195319692
BANP,0.074020452,0.078725389
IST1,0.409454434,0.389080489
SNAI3,0.097640747,0.097873201
WWOX,0.047209589,0.072843667
ZNRF1,0.27916723,0.289289939
SF3B3,0.0750257,0.067747964
SPG7,0.004605794,0.005125315
HSBP1,0.564517526,0.553788525
_ENSG00000256982,0.188239532,0.190540532
_ENSG00000259972,0.145757625,0.148289005
C16orf95,0.125622552,0.133595558
SNAI3-AS1,0.009897899,0.010015192
_ENSG00000260664,0.132803669,0.16162134
LINC01572,0.070466812,0.071571151
_ENSG00000261404,0.48269926,0.461157259
GAN,0.257548566,0.275802739
DBNDD1,0.792895533,0.808243747
CAMKK1,0.905480598,0.849020943
PAFAH1B1,0.033645108,0.034813619
_ENSG00000007237,0.108225873,0.094374986
RABEP1,0.910123141,0.84457012
NTN1,0.056374302,0.055803452
SMG6,0.016288186,0.017533759
ACADVL,0.018883922,0.021455959
NCBP3,0.556843036,0.587854243
ZZEF1,0.005893736,0.00611747
VPS9D1,0.001030434,0.001091748
ITGAE,0.065908521,0.06756093
NLRP1,0.742329863,0.70995843
PITPNM3,0.054196032,0.057375637
SPAG7,0.261967755,0.263737899
CAMTA2,0.371719785,0.398504357
PFN1,0.08438136,0.085101974
RNF167,0.751024863,0.758905165
NUP88,0.882944435,0.901623013
C1QBP,0.412812337,0.423078119
MED31,0.435235874,0.433857958
YWHAE_ENSG00000108953,0.42642155,0.422048768
METTL16,0.278097887,0.295394341
RPAIN,0.452609057,0.461991537
FXR2,0.508526491,0.499183733
CHMP1A,0.805729997,0.787108144
_ENSG00000132359,0.121270708,0.118210838
CLUH,0.416068919,0.435907114
RPA1,0.484898427,0.465376764
SERPINF1,0.781225758,0.768095692
UBE2G1,0.33155284,0.366089098
EIF5A,0.677707084,0.692071108
DLG4,0.424580819,0.411079011
MYH10,0.050632091,0.059535786
DEF8,0.087099023,0.09428124
TCF25,0.000256571,0.000331853
GAS8,0.053370047,0.055974295
VPS53,0.04460508,0.048093916
SGSM2,0.161830205,0.174198138
PELP1,0.144162422,0.152354817
ARRB2,0.224541598,0.232375867
MINK1,0.233104763,0.241931735
SAT2,0.0038953,0.005160153
PSMB6,0.78259786,0.779389625
USP43,0.373477365,0.329061448
SPATA2L,0.032454303,0.032923814
ZNF276,0.007034954,0.007635473
ABR_ENSG00000159842,0.083510795,0.087901474
SCIMP,0.054230845,0.053411754
NDEL1,0.462410472,0.472619933
CFAP52,0.370028534,0.38986042
CRK,0.171906608,0.176779127
NXN_ENSG00000167693,0.256497371,0.260905697
GLOD4,0.278114672,0.271593158
SLC43A2_ENSG00000167703,0.029636933,0.03175072
CYB5D2,0.180952388,0.18506584
NLGN2,0.567807139,0.551380334
CHD3,0.76220094,0.776922611
STX8,0.098951127,0.104558006
PRPF8_ENSG00000174231,0.289789745,0.296882636
PITPNA,0.035964363,0.038965794
ZBTB4,0.232428839,0.213311118
PER1,0.245654745,0.247805388
WSCD1,0.890545859,0.905989084
ZNF594,0.321770839,0.328115536
POLR2A,0.409537874,0.422649919
NAA38,0.559843891,0.559501733
SPNS2,0.300270999,0.316319678
DNAH2,0.173559362,0.175399645
CDK10,0.076252176,0.084499817
ANKFY1,0.114380785,0.118215923
RTN4RL1,0.192304182,0.202132696
SMYD4,0.005743393,0.006106797
FANCA,0.045381464,0.048114455
KIAA0753,0.591680194,0.603119194
SPIRE2,0.044215808,0.049338834
ALOX12-AS1,0.758477453,0.798917058
AFG3L1P,0.01086535,0.011044454
FAM157C,0.076285673,0.076470277
_ENSG00000261172,0.512399391,0.517376857
_ENSG00000261879,0.114672889,0.116567686
ALOX12P2,0.064756337,0.065608329
_ENSG00000263300,0.128722182,0.13098043
COX10,0.526156646,0.503930717
ARHGAP44,0.074946145,0.08252721
DNAH9,0.207435677,0.213777372
TTC19,0.154910149,0.168504837
MAP2K4,0.267216485,0.247786384
EPN2,0.097013022,0.103068909
ALDH3A2,0.799985952,0.764304595
ULK2,0.769285904,0.852801038
ALKBH5,0.273044282,0.2592678
PIGL,0.026506926,0.027616613
RAI1,0.025729691,0.026734636
AKAP10,0.804700966,0.740166112
B9D1,0.437771074,0.449866694
DHRS7B,0.039245749,0.041557495
WSB1,0.002576951,0.003050319
USP22,0.095898742,0.089626685
RNF112,0.244491366,0.244370069
SPECC1,0.653343359,0.707265424
KRT17P1,0.003298006,0.003447946
MPRIP,0.436486362,0.40808162
MED9,0.214796771,0.220076173
NCOR1,0.418603889,0.472420115
COPS3,0.633184557,0.638544427
PRPSAP2,0.219386345,0.207149644
SLC47A1,0.704493146,0.696936995
CCDC144B,0.51305937,0.523006866
CCDC144CP,0.934461589,0.992859266
UBB,0.495604899,0.450470462
ATPAF2,0.02541766,0.025996654
SNHG29,0.86015806,0.878310949
TOM1L2,0.188494617,0.196448332
TOP3A,0.012998133,0.013780287
SHISA6,0.147638861,0.174408557
CCDC144NL,0.861917244,0.786462194
ZSWIM7,0.002484616,0.002629436
RPL13P12,0.1721847,0.186361051
SMCR5,0.312310291,0.320659351
CCDC144NL-AS1,0.586743035,0.613469287
COX10-AS1,0.746295904,0.79275739
_ENSG00000266302,0.923426472,0.929001782
FAM106A,0.789524306,0.78173904
AP2B1,0.20888216,0.227199953
ZNF207,0.018202572,0.016401867
SEZ6,0.305082135,0.324715962
NLK,0.595758354,0.509730552
NUFIP2,0.026864956,0.025379776
GIT1,0.792112662,0.773575217
BLMH,0.669537693,0.706358583
CPD,0.314170942,0.293293005
GOSR1,0.377164341,0.346568232
UTP6,0.444780004,0.460889805
