gene	DDcategory	Clusters.combined	Clusters.c1	Clusters.c2	nonzero.pvalue	nonzero.pvalue.adj	zero.pvalue	zero.pvalue.adj	combined.pvalue	combined.pvalue.adj
gene5737	DB	2	2	1	0	0	0.000142647546752409	0.000284370888118432	0	0
gene5738	DB	2	2	1	0	0	0.0701140649936956	0.095653567522095	0	0
gene5739	DE	1	1	1	0	0	1.20639967389631e-09	3.85893538231525e-09	0	0
gene5740	NS	2	2	2	0	0	0.176047556669507	0.220231501697585	0	0
gene5741	DB	1	3	1	0	0	0.0033461916082	0.00557118269835588	0	0
gene5742	NS	1	1	1	1.59872115546023e-14	1.82372297785282e-14	0.30850585200406	0.363291678870407	1.67411919053251e-13	1.77554733186532e-13
gene5743	DZ	2	3	3	0	0	6.30764026129617e-05	0.000130660595780345	0	0
gene5744	DB	1	2	1	0	0	3.69967482457433e-05	7.89263962575856e-05	0	0
gene5745	DB	1	2	1	0	0	0.128917513629479	0.166506314019347	0	0
gene5746	NS	2	3	3	0	0	0.489863549136868	0.546570208241973	0	0
gene5747	DE	1	1	1	0	0	0.689166437393772	0.732766015304383	0	0
gene5748	DZ	2	2	2	0	0	0.00226251327332967	0.00385847499182207	0	0
gene5749	DB	1	2	1	0	0	7.14050436187109e-12	2.69199033435291e-11	0	0
gene5750	DE	1	1	1	0	0	0.0239669769652433	0.0353364938669271	0	0
gene5751	DZ	1	1	1	0	0	1.21141409464883e-41	2.01064580024702e-40	0	0
gene5752	DE	1	1	1	0	0	0.000779825644023588	0.00142303949639341	0	0
gene5753	DE	1	1	1	0	0	0.0233748961813402	0.0345399278630813	0	0
gene5754	DE	1	1	1	0	0	3.83027834071583e-05	8.15429489822555e-05	0	0
gene5755	DM	2	3	2	0	0	0.000249582144799745	0.000482634072612511	0	0
gene5756	DZ	1	3	3	0	0	2.93938858095015e-08	8.38029531275881e-08	0	0
gene5757	DB	1	3	1	0	0	4.7782714834374e-06	1.11025767840544e-05	0	0
gene5758	DM	2	2	3	0	0	2.39617092470707e-06	5.72732817378445e-06	0	0
gene5759	NS	2	2	2	0	0	0.973657998567628	0.978059265261304	0	0
gene5760	DE	1	1	1	0	0	1.48872531384793e-62	5.0465264876201e-61	0	0
gene5761	DE	1	1	1	9.63673585374636e-14	1.08232327432221e-13	0.0145511504754091	0.0221310273390252	4.93603821798997e-14	5.26230087205754e-14
gene5762	DM	1	3	2	2.26818563930919e-13	2.5296926131986e-13	1.42577024438286e-05	3.17278496663779e-05	1.33472713336718e-16	1.46512308821864e-16
gene5763	NS	2	2	2	0	0	0.073337484160006	0.0997280083766868	0	0
gene5764	DM	1	3	2	0	0	2.52459749032706e-05	5.48676444515526e-05	0	0
gene5765	DZ	1	1	1	0	0	1.11111220376784e-49	2.57649206670803e-48	0	0
gene5766	DM	2	2	3	0	0	1.14501851364925e-15	5.59911253618217e-15	0	0
gene5767	DE	1	1	1	9.07718344933528e-13	1.00010284526487e-12	0.108593655641477	0.142792446602863	3.05061876391755e-12	3.19603851641441e-12
gene5768	DB	1	2	1	0	0	2.31645253844132e-10	7.82585317040987e-10	0	0
gene5769	DB	1	2	3	0	0	1.07909871747848e-19	6.84056239289055e-19	0	0
gene5770	DM	2	2	3	0	0	0.00366937261472464	0.00607135075859299	0	0
gene5771	NS	2	2	2	0	0	0.765535565618074	0.802027831972838	0	0
gene5772	DZ	1	1	1	0	0	3.34268785179794e-08	9.49964575999415e-08	0	0
gene5773	DB	1	2	3	0	0	0.00255585620624453	0.00432920805631088	0	0
gene5774	DZ	2	2	2	0	0	0.000109658349929386	0.000221532020059365	0	0
gene5775	DE	1	1	1	0	0	2.22077567642581e-08	6.39992990324442e-08	0	0
gene5776	DB	1	3	1	0	0	0.00558297491538669	0.00902116730419986	0	0
gene5777	DB	1	3	1	0	0	0.00766567013890259	0.0121773949783997	0	0
gene5778	DB	1	2	1	0	0	5.664409995999e-08	1.57290107490427e-07	0	0
gene5779	DB	1	1	2	0	0	1.00831925684632e-09	3.24609821117527e-09	0	0
gene5780	DZ	1	3	3	0	0	0.000143528008500206	0.000286054825112519	0	0
gene5781	DE	1	1	1	0	0	8.38770359754851e-07	2.09104483578648e-06	0	0
gene5782	DZ	2	2	2	0	0	0.000405191457247619	0.000763611697993158	0	0
gene5783	DB	2	2	3	0	0	0.738104022102756	0.778180307962843	0	0
gene5784	DB	1	2	1	0	0	0.836565143011451	0.862327167129443	0	0
gene5785	DM	2	2	3	0	0	0.657456533108705	0.703820723252996	0	0
gene5786	DB	1	2	1	0	0	7.15516253906986e-25	6.05728045635544e-24	0	0
gene5787	NS	2	2	2	0	0	0.507721252811704	0.562805878134076	0	0
gene5788	DE	1	1	1	0	0	0.0381737612204888	0.0544852970140785	0	0
gene5789	DB	2	2	3	0	0	1.94110648156118e-32	2.26368102805969e-31	0	0
gene5790	DB	1	2	1	0	0	7.03731971854027e-08	1.94199923243609e-07	0	0
gene5791	DB	1	3	1	0	0	3.55226001197217e-18	2.05332948668912e-17	0	0
gene5792	DE	1	1	1	0	0	0.000104313459683261	0.000211321265501668	0	0
gene5793	DM	2	2	3	0	0	4.00219110958991e-13	1.66584437443909e-12	0	0
gene5794	NS	1	1	1	0	0	0.21655854445593	0.26474149688989	0	0
gene5795	DB	2	2	1	0	0	0.531809949811692	0.585935766215885	0	0
gene5796	DB	1	2	1	0	0	0.00946944921225304	0.0148394894609254	0	0
gene5797	DZ	2	2	2	0	0	2.95079304290922e-16	1.49691466983346e-15	0	0
gene5798	DB	1	1	3	3.86024545662167e-13	4.284995650475e-13	1.90265108066097e-09	5.99024346528443e-09	3.64759060042707e-20	4.09554032328653e-20
gene5799	DE	1	1	1	4.32986979603811e-15	5.0078008339316e-15	2.18300308545739e-19	1.35801125067334e-18	7.28206893032623e-32	8.50833232694754e-32
gene5800	DZ	2	2	2	0	0	9.08388926982088e-06	2.05634165700529e-05	0	0
gene5801	NS	2	2	2	0	0	0.0868005803356479	0.116432703334202	0	0
gene5802	DB	1	3	1	0	0	3.749566834153e-05	7.99694339462116e-05	0	0
gene5803	DM	2	2	3	0	0	0.248155334604967	0.298039735300967	0	0
gene5804	DZ	1	1	1	0	0	5.02489571217353e-104	3.75693137358769e-102	0	0
gene5805	DB	1	2	1	0	0	1.52103017926569e-05	3.37257245956915e-05	0	0
gene5806	DE	1	1	1	0	0	2.35819192252535e-11	8.57134728768868e-11	0	0
gene5807	DM	2	2	3	0	0	2.70359028319644e-06	6.43520448246698e-06	0	0
gene5808	DB	2	2	1	0	0	1.17971799414856e-09	3.77812007733726e-09	0	0
gene5809	DM	1	2	3	0	0	5.18953094881826e-16	2.59963979903231e-15	0	0
gene5810	NS	2	2	2	0	0	0.500561049577645	0.556350183686439	0	0
gene5811	DE	1	1	1	0	0	2.72775826756488e-22	2.02431040264555e-21	0	0
gene5812	DM	2	3	2	1.17683640610267e-14	1.34765119507892e-14	1.89929442618298e-22	1.42003321583774e-21	1.85716555323729e-34	2.1810517360391e-34
gene5813	DM	2	2	3	0	0	1.19957442854303e-33	1.46512907302965e-32	0	0
gene5814	DB	1	1	3	0	0	8.460036737599e-05	0.000173051122221406	0	0
gene5815	DZ	2	2	2	0	0	0.0012858017181055	0.00227324060659536	0	0
gene5816	DE	1	1	1	0	0	3.79395035724694e-29	3.89622629755783e-28	0	0
gene5817	DZ	1	3	3	1.11022302462516e-16	1.32662945436912e-16	0.0081685755617715	0.0129300760772006	3.85831381497809e-17	4.25392923371344e-17
gene5818	NS	1	1	1	9.62785406954936e-13	1.059606996236e-12	0.094717537303063	0.125954171945563	2.82932549252354e-12	2.96574999216304e-12
gene5819	DM	2	2	3	0	0	0.00201077474760096	0.00344901328919548	0	0
gene5820	DE	1	1	1	0	0	5.03726096658969e-38	7.35366564465647e-37	0	0
gene5821	DE	1	1	1	0	0	3.28401480240908e-43	5.83824853761613e-42	0	0
gene5822	DE	1	1	1	4.32986979603811e-15	5.0078008339316e-15	2.82872009368984e-09	8.76443096418231e-09	6.58411267764661e-22	7.4565262487504e-22
gene5823	DM	1	2	3	5.88418203051333e-15	6.78291876716234e-15	1.29171036994574e-13	5.57673122480622e-13	4.8221732855092e-26	5.54910619736387e-26
gene5824	DB	2	2	1	0	0	0.0971117117804082	0.128736995948497	0	0
gene5825	DE	1	1	1	0	0	0.000447667806844052	0.000838721886358879	0	0
gene5826	DZ	1	1	1	0	0	2.28416050519963e-47	4.8470249447207e-46	0	0
gene5827	NS	2	2	2	0	0	0.856227502730085	0.878970874097354	0	0
gene5828	DE	1	1	1	0	0	3.63402658812574e-63	1.24773445085862e-61	0	0
gene5829	NS	2	2	2	0	0	0.112536806488122	0.147516705211367	0	0
gene5830	DE	1	1	1	9.1052720918583e-12	9.83423474211778e-12	8.25811509273052e-11	2.89124379614198e-10	3.73250540999042e-20	4.18970720919369e-20
gene5831	NS	1	1	1	7.17684719098166e-07	7.31864595638665e-07	0.205540637486022	0.252623306174247	2.46780243057032e-06	2.4965123222765e-06
gene5832	NS	2	2	2	0	0	0.769538485352737	0.805272450336415	0	0
gene5833	DB	1	2	1	0	0	3.57465360971248e-18	2.06329212681817e-17	0	0
gene5834	DB	1	1	3	1.40998324127395e-14	1.61025923343206e-14	0.00199911512878736	0.00342974930952154	1.10233509198307e-15	1.19656455032083e-15
gene5835	DE	1	1	1	0	0	1.47928052799227e-33	1.79851735926112e-32	0	0
gene5836	DB	1	3	1	0	0	3.28713807860016e-32	3.80565913586126e-31	0	0
gene5837	NS	2	3	3	0	0	0.853573770164964	0.877034441474405	0	0
gene5838	NS	2	3	3	0	0	0.101933344847931	0.134676591045986	0	0
gene5839	DE	1	1	1	0	0	0.0758260071863144	0.102832354210971	0	0
gene5840	NS	1	1	1	0	0	0.0316616308728107	0.0457455385556232	0	0
gene5841	DB	1	2	1	0	0	0.521801822062743	0.576146227059009	0	0
gene5842	DB	1	3	1	0	0	5.6382383861349e-16	2.81559969345064e-15	0	0
gene5843	DE	1	1	1	0	0	0.000760425234888888	0.00138922171251681	0	0
gene5844	DZ	1	1	1	1.06292752377612e-12	1.16869436369008e-12	2.72687702613378e-20	1.79105223391381e-19	2.13381321608414e-30	2.48478977127702e-30
gene5845	DE	1	1	1	0	0	0.843133334904866	0.867979240669017	0	0
gene5846	DM	2	3	2	1.34003919072256e-13	1.50060379700175e-13	9.60360702024375e-18	5.37640700923373e-17	8.98596436999653e-29	1.04169997043866e-28
gene5847	DE	1	1	1	0	0	0.00057976290243349	0.00107115547793716	0	0
gene5848	DZ	2	2	2	0	0	1.06016663570177e-07	2.87502816461497e-07	0	0
gene5849	DE	1	1	1	0	0	0.648180459788188	0.694820270441578	0	0
gene5850	DE	1	1	1	0	0	0.000944958562953333	0.001703395336554	0	0
gene5851	NS	1	1	1	0	0	0.77623709894022	0.811221004770968	0	0
gene5852	DZ	2	2	2	0	0	1.30934624354815e-09	4.17987627629098e-09	0	0
gene5853	DB	1	1	2	8.88511486607513e-13	9.7907601830029e-13	1.28411898622767e-23	1.01511382310488e-22	9.29405686775643e-34	1.09037182786408e-33
gene5854	DZ	2	2	2	0	0	0.0155406846542821	0.0235108693710774	0	0
gene5855	DZ	2	2	2	0	0	4.49464274234879e-13	1.86403016789996e-12	0	0
gene5856	DE	1	1	1	0	0	0.00280781312513146	0.00473393150707095	0	0
gene5857	DB	1	3	1	0	0	3.77152858018918e-05	8.03735445964663e-05	0	0
gene5858	DE	3	1	1	0	0	1.41150595814768e-06	3.4447979454489e-06	0	0
gene5859	DB	1	3	1	0	0	0.000103563811596013	0.000209908916333444	0	0
gene5860	DZ	2	2	2	0	0	0.0018215690541593	0.0031433460813793	0	0
gene5861	DE	1	1	1	0	0	7.61808409572867e-40	1.1788137865731e-38	0	0
gene5862	DZ	2	2	2	0	0	1.26102149126958e-05	2.82186627416969e-05	0	0
gene5863	DE	1	1	1	0	0	0.492074238034144	0.548730680829823	0	0
gene5864	DB	2	2	1	0	0	0.00129563710121053	0.00228961714373409	0	0
gene5865	NS	2	2	2	0	0	0.123562184582881	0.160314219374481	0	0
gene5866	DZ	2	2	2	0	0	4.19778044134314e-20	2.71262064060946e-19	0	0
gene5867	DB	1	2	1	0	0	2.70814636842312e-21	1.90714532987544e-20	0	0
gene5868	DB	1	2	1	0	0	0.00284423097367167	0.0047882676324439	0	0
gene5869	DZ	1	1	1	0	0	5.49039669992607e-13	2.26174941294586e-12	0	0
gene5870	DZ	1	3	3	0	0	0.00435159940712344	0.00713084704157876	0	0
gene5871	DB	1	1	2	1.53369095201583e-10	1.62230961471991e-10	0.00164707518029439	0.00286074716507927	7.58006296239505e-12	7.91238305051676e-12
gene5872	DM	1	3	2	0	0	1.86741182838636e-13	7.98892760807001e-13	0	0
gene5873	DE	1	1	1	0	0	3.54970824097708e-05	7.59295880422905e-05	0	0
gene5874	NS	1	1	1	0	0	0.224142690247609	0.272804126271242	0	0
gene5875	DB	1	3	1	0	0	0.555456492777036	0.608469388226247	0	0
gene5876	DB	1	1	2	1.08132280907114e-10	1.14683580439734e-10	1.57695728800371e-06	3.8287278616175e-06	6.36170501752444e-15	6.85067171088915e-15
gene5877	DB	2	2	1	0	0	0.000403418792039803	0.000760450126370977	0	0
gene5878	DB	1	2	1	0	0	0.000139233979193285	0.000277773524575132	0	0
gene5879	NS	1	1	1	1.50267998932918e-07	1.54160552893478e-07	0.0176698269690647	0.0265312717253224	5.50869479821341e-08	5.61324141965447e-08
gene5880	DZ	1	1	1	0	0	3.25487350470857e-08	9.25666122917475e-08	0	0
gene5881	DE	1	1	1	1.55694346304358e-10	1.64668795668279e-10	1.33813914438177e-15	6.50766757146151e-15	1.20484723965785e-23	1.37402393688708e-23
gene5882	NS	1	3	3	0	0	0.0379312246453929	0.0541874637791327	0	0
gene5883	DB	2	2	1	0	0	5.5644616320041e-09	1.68492403694295e-08	0	0
gene5884	DE	1	1	1	0	0	1.63620717924841e-25	1.4336974188376e-24	0	0
gene5885	NS	1	1	1	1.90514271025677e-13	2.12775955354658e-13	0.220369824961243	0.268989716156537	1.33514123726299e-12	1.40338061990592e-12
gene5886	DE	1	1	1	4.29367652543533e-12	4.6651381506835e-12	6.74565247023517e-20	4.31721758095051e-19	2.06559137476713e-29	2.3980163979302e-29
gene5887	DE	1	1	1	5.55111512312578e-16	6.54998834587113e-16	3.72882891063783e-23	2.88776682334004e-22	1.81678016540982e-36	2.14148244044181e-36
gene5888	DB	2	2	1	0	0	0.00179210953826872	0.00309451247704506	0	0
gene5889	NS	1	1	1	0	0	0.323016402342693	0.378294718012231	0	0
gene5890	DB	2	2	1	0	0	0.42423492814005	0.481401336896511	0	0
gene5891	DZ	2	2	2	7.28376248204654e-11	7.74456404258005e-11	0.00232876740162375	0.00396217337579541	5.15738816304942e-12	5.39052852160902e-12
gene5892	DB	1	2	1	0	0	0.241885358221844	0.291691719290737	0	0
gene5893	DE	1	1	1	0	0	1.03529868922221e-23	8.25761666378631e-23	0	0
gene5894	DB	1	1	2	2.43436382163509e-11	2.60987812558037e-11	0.00977623891137188	0.0152903052377273	7.15551511676685e-12	7.47117213966782e-12
gene5895	DE	1	1	1	2.63412563983323e-08	2.720852823585e-08	1.44929645943332e-07	3.88291080893054e-07	1.30559653561764e-13	1.38543205795744e-13
gene5896	DB	1	2	1	0	0	3.54298782619155e-07	9.14319439017173e-07	0	0
gene5897	NS	2	2	2	0	0	0.901304492242439	0.918210701609248	0	0
gene5898	DB	1	2	1	0	0	2.56232083199537e-29	2.64839362480142e-28	0	0
gene5899	DB	1	2	1	0	0	0.0139565836311709	0.0212793346768377	0	0
gene5900	DE	1	1	1	1.19825038780164e-10	1.26983747548193e-10	3.00552180427008e-05	6.47567315759781e-05	1.23373718589059e-13	1.3093522800643e-13
gene5901	DB	1	2	1	0	0	0.00633460793820231	0.0101740340304394	0	0
gene5902	DE	1	1	1	0	0	0.849421195292756	0.87321634057338	0	0
gene5903	DB	1	1	2	4.43886039036556e-11	4.73857527661122e-11	0.170745403308626	0.214369621228658	2.01647987217812e-10	2.08260250160405e-10
gene5904	DZ	1	3	3	0	0	0.000572161029994895	0.00105784336490852	0	0
gene5905	DB	1	2	1	0	0	1.75459769787955e-12	6.94890177378039e-12	0	0
gene5906	NS	2	2	2	0	0	0.382622412700364	0.439290944546916	0	0
gene5907	DE	1	1	1	0	0	1.98585205234983e-18	1.16472261134888e-17	0	0
gene5908	NS	2	2	2	0	0	0.417779134077627	0.475153976772963	0	0
gene5909	DM	2	2	3	0	0	0.213513111660576	0.261297979697813	0	0
gene5910	DB	1	2	1	0	0	8.90351922023728e-45	1.70402281727029e-43	0	0
gene5911	DB	1	3	1	9.27679830349248e-05	9.35161119303678e-05	0.921191525939546	0.934508268769511	0.000885975958995543	0.000889310874775953
gene5912	DB	2	2	1	0	0	0.00329658640656648	0.00549431067761079	0	0
gene5913	DE	1	1	1	0	0	0.0235636713489096	0.0347995884790986	0	0
gene5914	DM	1	2	3	0	0	0.857284844645975	0.879830501240256	0	0
gene5915	DB	1	3	1	0	0	6.18745497121585e-06	1.41954802895689e-05	0	0
gene5916	DB	2	3	1	0	0	0.00575224858615964	0.00928156286592922	0	0
gene5917	DE	1	1	1	0	0	3.39408867906375e-10	1.1327788666045e-09	0	0
gene5918	DB	1	1	3	0	0	2.61530504756293e-08	7.49639569348028e-08	0	0
gene5919	DZ	1	1	1	0	0	0.000830611727519567	0.00151054644695534	0	0
gene5920	NS	2	2	2	0	0	0.963468586483779	0.969406199455444	0	0
gene5921	DE	1	1	1	0	0	0.0506239320644089	0.0706668044870478	0	0
gene5922	DB	1	2	1	0	0	0.004521026372924	0.00739333830404578	0	0
gene5923	DZ	1	1	1	9.20529208414678e-11	9.77077572949107e-11	2.10157906655634e-09	6.5906046775581e-09	8.52934858175468e-18	9.44818452700601e-18
gene5924	DZ	2	2	2	0	0	3.38790825375372e-05	7.2662911608659e-05	0	0
gene5925	DB	1	2	1	0	0	0.131636146161657	0.169661538471606	0	0
gene5926	DB	2	2	1	0	0	1.10098005422698e-12	4.43719921099033e-12	0	0
gene5927	DE	1	1	1	0	0	4.22410409971853e-19	2.60144979197446e-18	0	0
gene5928	NS	1	3	3	0	0	0.979476034854539	0.983409673548734	0	0
gene5929	DE	1	1	1	0	0	6.74936862789088e-06	1.54536202126866e-05	0	0
gene5930	DB	1	1	3	4.3594542420422e-09	4.53578279832717e-09	2.56409760614867e-05	5.56767743640867e-05	3.44533014356528e-12	3.60625947252678e-12
gene5931	DM	2	2	3	0	0	0.947891478217266	0.95689520679754	0	0
gene5932	DZ	1	1	1	0	0	5.17185695667037e-11	1.83561915054849e-10	0	0
gene5933	DE	1	1	1	0	0	0.367798430637251	0.424954859199597	0	0
gene5934	NS	1	3	3	0	0	0.0241568026367984	0.0355966883577798	0	0
gene5935	DB	1	2	1	0	0	0.00166116850338487	0.00288334736972857	0	0
gene5936	DE	1	1	1	0	0	0.00865932390754118	0.0136447885090269	0	0
gene5937	DE	1	1	1	0	0	7.27516949223802e-25	6.14586651931406e-24	0	0
gene5938	DB	1	1	2	1.72727387948157e-11	1.85678460573133e-11	3.46766937092373e-15	1.64052956637432e-14	3.53849579269566e-24	4.04226279331219e-24
gene5939	DZ	2	2	2	1.88737914186277e-15	2.20134613426186e-15	7.09342839499903e-10	2.30680598211351e-09	7.49329339402717e-23	8.52236951268373e-23
gene5940	DB	2	2	1	0	0	0.00788803803681628	0.012505807430545	0	0
gene5941	DZ	2	2	2	0	0	8.84315796259499e-07	2.19774040698229e-06	0	0
gene5942	DM	2	2	3	0	0	3.5156441057726e-05	7.52411793637795e-05	0	0
gene5943	DB	2	2	1	0	0	2.34676823824638e-07	6.15344015272732e-07	0	0
gene5944	DZ	1	1	1	0	0	5.58793646613235e-14	2.45488697029428e-13	0	0
gene5945	DE	1	1	1	0	0	2.89732250110236e-17	1.56295212466749e-16	0	0
gene5946	DZ	2	2	2	9.2148511043888e-15	1.05750694068441e-14	2.26255194214459e-16	1.15289270937304e-15	1.4457341192725e-28	1.67499970371904e-28
gene5947	NS	1	1	1	0	0	0.0718377869961599	0.0978383207302144	0	0
gene5948	NS	2	2	2	0	0	0.108070105812902	0.142127379007597	0	0
gene5949	DB	1	2	1	0	0	0.0118834654892632	0.0183386813105914	0	0
gene5950	DE	1	1	1	0	0	4.3128971270305e-33	5.14972791287224e-32	0	0
gene5951	DB	1	1	3	0	0	0.109639052936384	0.143954115130654	0	0
gene5952	DZ	1	1	1	0	0	0.000107567638629638	0.00021747311322646	0	0
gene5953	DB	1	2	1	0	0	0.944438758143564	0.95432747399362	0	0
gene5954	DZ	1	1	1	0	0	2.7631904299792e-06	6.56534702697762e-06	0	0
gene5955	DE	1	1	1	0	0	8.60552500872991e-21	5.83425424320672e-20	0	0
gene5956	NS	1	1	1	0	0	0.18557912256492	0.230783923600086	0	0
gene5957	NS	2	2	2	0	0	0.152152584079644	0.193670751414026	0	0
gene5958	DZ	1	3	3	0	0	0.00322238779309096	0.00538185852708302	0	0
gene5959	DE	1	1	1	0	0	0.465196448059165	0.522472495363375	0	0
gene5960	DB	2	2	1	6.87450096847897e-13	7.59193922526667e-13	2.89058476788511e-35	3.80340101037514e-34	2.15673071788703e-45	2.56410250306081e-45
gene5961	DZ	1	1	1	0	0	8.74200167480584e-69	3.37855137190564e-67	0	0
gene5962	DB	1	1	3	0	0	4.77904146364822e-16	2.39851516368794e-15	0	0
gene5963	DZ	2	2	2	0	0	3.58535591268891e-27	3.41462467875134e-26	0	0
gene5964	DB	2	2	1	0	0	1.21225326966344e-06	2.97211957012182e-06	0	0
gene5965	DZ	2	2	2	0	0	0.00109151484771166	0.00195262047891173	0	0
gene5966	DZ	2	2	2	0	0	9.08626997709744e-05	0.000185292275852102	0	0
gene5967	DE	1	1	1	2.37587727269783e-14	2.70101153639089e-14	0.238459110879817	0.288037579199537	1.91518584812636e-13	2.02879856793047e-13
gene5968	NS	1	1	1	0	0	0.222619843449575	0.271363514794545	0	0
gene5969	DE	1	1	1	0	0	0.0166677840982944	0.0250973598318004	0	0
gene5970	DB	1	1	2	7.7715611723761e-16	9.14166878091586e-16	1.58841820730042e-07	4.23719428422921e-07	6.35077648632462e-21	7.15882934910483e-21
gene5971	DB	2	3	1	0	0	0.608424650505096	0.657845276934825	0	0
gene5972	DZ	1	1	1	0	0	0.00517284525641533	0.00839066546052771	0	0
gene5973	NS	2	2	2	0	0	0.0393912387073855	0.0561228690399081	0	0
gene5974	DE	1	1	1	0	0	1.99698151449893e-135	2.7077715450833e-133	0	0
gene5975	DB	1	3	1	0	0	2.89510143750116e-45	5.60794467312573e-44	0	0
gene5976	NS	2	2	2	0	0	0.116215364566587	0.151841077336713	0	0
gene5977	DM	1	2	3	0	0	3.52440400317073e-11	1.2660634048211e-10	0	0
gene5978	DB	1	1	2	0	0	1.73578861320892e-15	8.37533709630362e-15	0	0
gene5979	NS	1	1	1	0	0	0.115004930575994	0.150505389270072	0	0
gene5980	DZ	2	2	2	0	0	0.000348675628181302	0.000662566514358769	0	0
gene5981	DE	1	1	1	0	0	0.148990578544823	0.189948147945591	0	0
gene5982	DZ	1	1	1	7.02666865803891e-08	7.22536622934593e-08	0.00374722356057042	0.00618992122332508	6.07120945624777e-09	6.21175030694234e-09
gene5983	DZ	1	1	1	0	0	3.34567098708117e-06	7.88840786815483e-06	0	0
gene5984	DE	1	1	1	0	0	0.437068959778034	0.494701708860253	0	0
gene5985	DE	1	1	1	0	0	9.74740325687492e-09	2.89562666375787e-08	0	0
gene5986	DZ	2	2	2	0	0	0.0131355783736158	0.0201157402352462	0	0
gene5987	DE	1	1	1	0	0	0.0249667471637335	0.0366618901082724	0	0
gene5988	DZ	1	1	1	0	0	8.28090892114411e-11	2.89668873498701e-10	0	0
gene5989	DB	1	3	1	0	0	3.39134658603567e-07	8.77166915237161e-07	0	0
gene5990	NS	2	2	2	0	0	0.235421954767131	0.284798977489346	0	0
gene5991	DB	2	2	1	0	0	0.306880381025584	0.361620717072422	0	0
gene5992	DE	1	1	1	0	0	9.34571408516374e-304	8.30730140903444e-301	0	0
gene5993	NS	3	3	3	2.50910403565285e-14	2.85125458596915e-14	0.0585769375124464	0.081005272273046	5.16673424452146e-14	5.50604421955131e-14
gene5994	DE	1	1	1	1.22124532708767e-14	1.3975057383352e-14	0.982017971512699	0.985590737937724	3.96417204389695e-13	4.18216752620014e-13
gene5995	DZ	2	2	2	0	0	7.26249675694048e-11	2.55272293741317e-10	0	0
gene5996	DB	1	2	1	0	0	0.0132228695947051	0.0202416679597476	0	0
gene5997	NS	2	2	2	0	0	0.244174882031496	0.294098021115924	0	0
gene5998	DM	1	2	3	0	0	0.299436684437925	0.353526191780313	0	0
gene5999	DB	2	2	1	0	0	0.829260139452522	0.856563087878654	0	0
gene6000	DB	1	2	1	0	0	0.0446898654926216	0.0630656066221507	0	0
gene6001	DZ	2	2	2	0	0	9.67104778361964e-09	2.87401122841594e-08	0	0
gene6002	DE	1	1	1	0	0	1.56498450628642e-39	2.40304722654345e-38	0	0
gene6003	DB	2	2	1	0	0	0.734595779195048	0.775401271085946	0	0
gene6004	DE	1	1	1	0	0	3.29434661212622e-42	5.64342032055883e-41	0	0
gene6005	DZ	2	2	2	7.14539538648751e-13	7.88674987471027e-13	2.43673923900635e-09	7.59700464226454e-09	8.49675034967754e-20	9.52016845902245e-20
gene6006	DB	2	3	1	0	0	0.0306568846421584	0.0444034237155832	0	0
gene6007	NS	1	1	1	2.91419000042481e-10	3.07161001362299e-10	0.372186441249835	0.428662759861601	2.59708610963624e-09	2.66333660775413e-09
gene6008	NS	1	1	1	1.01923284001604e-06	1.0372551482163e-06	0.129537743305462	0.167145475232854	2.22340253944956e-06	2.25012274707102e-06
gene6009	DB	1	2	1	0	0	0.00634840042650471	0.0101927057355927	0	0
gene6010	DE	1	1	1	0	0	1.74594600135701e-07	4.63884689832482e-07	0	0
gene6011	DB	2	2	1	0	0	1.61497325564047e-14	7.32414174893635e-14	0	0
gene6012	NS	2	2	2	0	0	0.387158119789543	0.443480091396957	0	0
gene6013	DB	2	2	3	0	0	0.00153988092246741	0.00268681513189516	0	0
gene6014	DB	2	2	1	0	0	0.238797363806233	0.288359080822621	0	0
gene6015	DZ	1	1	1	0	0	4.88228532510811e-07	1.24587823288245e-06	0	0
gene6016	DB	1	1	3	0	0	7.50428366061174e-28	7.33019160987716e-27	0	0
gene6017	NS	2	2	2	0	0	0.450746630506991	0.508599865170088	0	0
gene6018	NS	1	1	1	1.26343380202343e-13	1.4160087442123e-13	0.261587559023862	0.312250145059817	1.05894249043861e-12	1.11365057493215e-12
gene6019	DB	2	2	1	0	0	0.00158800518448922	0.00276355046245677	0	0
gene6020	DE	1	1	1	0	0	2.7573411241272e-57	8.10982683566824e-56	0	0
gene6021	NS	2	2	2	0	0	0.0210544476387904	0.031336852299595	0	0
gene6022	DZ	2	2	2	0	0	2.16021810102802e-07	5.68478447638953e-07	0	0
gene6023	DZ	2	2	2	0	0	4.96328057377629e-12	1.8989117451081e-11	0	0
gene6024	DB	1	2	3	0	0	0.000332902946683916	0.000633949910371656	0	0
gene6025	DB	1	2	1	0	0	2.28156947054922e-14	1.02715564234067e-13	0	0
gene6026	DB	2	2	1	0	0	0.447647076907562	0.505458943579463	0	0
gene6027	DZ	1	3	3	0	0	5.67940818116843e-10	1.86057598072676e-09	0	0
gene6028	DB	2	2	1	0	0	0.00101739329517718	0.00182369400883204	0	0
gene6029	DZ	1	2	2	1.0547118733939e-14	1.2088388233741e-14	4.25968141378409e-14	1.88377287508418e-13	2.8740000131134e-26	3.30963007124042e-26
gene6030	DZ	1	1	1	0	0	3.55472057500176e-06	8.35667487511433e-06	0	0
gene6031	DB	2	2	1	0	0	3.88996795782852e-09	1.19461587956346e-08	0	0
