geneType	KR_zinb_Was	KR_zinb_JSD	KR_kde_Was	KR_kde_JSD	PS_zinb_Was	PS_zinb_JSD	PS_kde_Was	PS_kde_JSD	deseq2_pval	mast_pval_glm	mast_pval_glmer
varDE	0.018	0.008	0.013	0.094	0.018	0.004	0.016	0.105	0.487578570043348	3.52903231839764e-138	6.66237883120491e-05
meanDE	0.681	0.526	0.793	0.057	0.687	0.534	0.795	0.06	0.855469302587424	0.184458636227011	0.782847445203548
varDE	0.208	0.097	0.282	0.722	0.206	0.083	0.278	0.68	0.35312969955119	3.85820964230405e-69	0.00229897114551578
meanDE	0.125	0.226	0.056	0.013	0.124	0.2	0.051	0.005	0.0381591421801721	5.59184484843929e-22	0.184827484227944
EE	0.213	0.217	0.462	0.442	0.211	0.224	0.444	0.416	0.295147866349233	0.0406927657410309	0.869759046861972
varDE	0.001	0.001	0.001	0.004	0.001	0.001	0.001	0.002	0.720574227816776	1.22997606152736e-80	4.39355747125407e-05
EE	0.341	0.696	0.344	0.783	0.338	0.659	0.351	0.765	0.306130192610877	1.13027285839818e-16	0.54092280988502
EE	0.889	0.986	0.928	0.975	0.881	0.986	0.937	0.984	0.899270382880046	8.79858014891734e-05	0.792180147568985
EE	0.863	0.74	0.766	0.067	0.892	0.768	0.774	0.058	0.991922746999888	0.108197119988481	0.890833829423586
EE	0.445	0.33	0.687	0.88	0.44	0.342	0.668	0.71	0.433378468025481	8.99005688307428e-11	0.231527359867092
EE	0.944	0.871	0.747	0.473	0.946	0.865	0.7	0.469	0.764118355408487	0.341112322963746	0.964958234435387
EE	0.938	0.866	0.716	0.984	0.931	0.858	0.715	0.974	0.857113539616529	0.0531203880539721	0.719272732108697
EE	0.78	0.964	0.989	0.759	0.786	0.96	0.98	0.737	0.785341029971339	0.000108766557682005	0.822337740798626
varDE	0.002	0.003	0.012	0.025	0.004	0.001	0.015	0.022	0.86916100278009	5.75484124762778e-86	1.41674563906138e-06
EE	0.722	0.923	0.724	0.216	0.69	0.946	0.712	0.214	0.419791128675219	1.76841206597529e-07	0.333996233656137
EE	0.91	0.802	0.863	0.533	0.913	0.771	0.87	0.516	0.862913750491335	0.00791489452385386	0.942569432589446
EE	0.619	0.744	0.468	0.881	0.647	0.751	0.458	0.886	0.524788466712294	7.19672833293968e-17	0.573052414418903
varDE	0.031	0.015	0.109	0.869	0.037	0.008	0.089	0.875	0.0154060904981922	8.31534650456293e-93	4.77134612186393e-07
EE	0.689	0.942	0.456	0.189	0.682	0.947	0.474	0.211	0.498206520772864	1.00115604864824e-07	0.7536833542208
varDE	0.037	0.015	0.032	0.01	0.032	0.01	0.021	0.007	0.150286445327317	1.02031542010474e-61	0.00013446924966115
meanDE	0.146	0.089	0.07	0.086	0.135	0.079	0.055	0.078	0.0366491535469528	5.74415134783351e-187	0.0188234102361818
EE	0.084	0.038	0.081	0.462	0.061	0.041	0.057	0.439	0.0337040770988392	7.27034946402173e-121	0.0223628563587601
EE	0.733	0.704	0.575	0.794	0.741	0.709	0.552	0.81	0.533474868819603	8.63451806421772e-08	0.281849759275862
EE	0.001	0.001	0.006	0.005	0.004	0.006	0.004	0.006	0.000782689539285463	8.03672697304457e-273	0.000179170155462034
meanDE	0.246	0.215	0.173	0.763	0.215	0.177	0.168	0.782	0.171919989710891	3.1830450379104e-39	0.0550869732821761
EE	0.611	0.452	0.476	0.313	0.635	0.459	0.484	0.326	0.58180164823741	7.18115376684174e-07	0.569996857687978
EE	0.684	0.843	0.827	0.962	0.682	0.847	0.825	0.964	0.465744620299243	2.96528174958965e-22	0.946342884623563
EE	0.501	0.398	0.348	0.739	0.459	0.408	0.35	0.733	0.350970140394977	2.53061599363629e-11	0.689823780928618
EE	0.95	0.931	0.933	0.896	0.956	0.933	0.958	0.897	0.991930111731177	0.000811892726165835	0.743541131336704
EE	0.075	0.073	0.138	0.147	0.077	0.082	0.14	0.166	0.14446930710965	7.13858371924169e-42	0.196873333467894
EE	0.629	0.451	0.485	0.606	0.606	0.455	0.491	0.616	0.745859620677666	1.06515870055586e-11	0.749291003348427
meanDE	0.25	0.115	0.254	0.784	0.224	0.113	0.25	0.789	0.185654407040743	1.79875594206967e-24	0.151088557524588
EE	0.406	0.335	0.346	0.499	0.356	0.285	0.314	0.498	0.245652502128451	1.3750300500304e-06	0.403745060786091
EE	0.387	0.343	0.55	0.392	0.344	0.322	0.501	0.417	0.341037013769878	4.74957793160286e-10	0.289693270267652
EE	0.644	0.538	0.24	0.049	0.588	0.539	0.242	0.046	0.287168332505129	0.000242787230323241	0.931942230166586
meanDE	0.042	0.051	0.073	0.038	0.066	0.045	0.071	0.05	0.100449686095751	6.96278732991262e-195	0.0263521936576298
EE	0.342	0.139	0.381	0.118	0.273	0.119	0.354	0.093	0.567570941279535	2.91871838108257e-06	0.233800670415223
varDE	0.005	0.001	0.001	0.001	0.007	0.001	0.003	0.001	0.180530520546051	1.93258823674412e-80	2.91076571928712e-06
EE	0.181	0.097	0.254	0.166	0.135	0.054	0.211	0.152	0.464587349703139	2.35928568383747e-07	0.620740382055574
EE	0.767	0.601	0.93	0.94	0.74	0.591	0.934	0.942	0.68712026306724	1.10771442455869e-05	0.321578551122009
EE	0.02	0.024	0.036	0.362	0.017	0.019	0.035	0.327	0.262783285048293	0.020753767573142	0.58863514033805
EE	0.098	0.056	0.225	0.534	0.078	0.051	0.202	0.503	0.11699297140714	1.04768951951289e-09	0.41963539859473
varDE	0.142	0.015	0.081	0.001	0.153	0.013	0.092	0.001	0.871253131114898	4.17242777635947e-66	0.337679947427522
EE	0.474	0.454	0.435	0.726	0.451	0.412	0.4	0.726	0.0939715395558815	1.73291522467152e-38	0.339775473145112
varDE	0.097	0.008	0.046	0.357	0.079	0.011	0.05	0.354	0.546150305369737	9.40474597829145e-72	0.00132023025654896
EE	0.77	0.483	0.464	0.974	0.765	0.488	0.476	0.972	0.389133513217277	4.42903019848643e-05	0.301563965719753
EE	0.946	0.848	0.664	0.207	0.928	0.798	0.579	0.143	0.906159136619098	6.82540702131398e-06	0.855168419372092
EE	0.517	0.495	0.715	0.926	0.551	0.476	0.7	0.935	0.578460411695258	0.13049378593688	0.895046434029409
EE	0.15	0.356	0.156	0.129	0.14	0.334	0.15	0.142	0.139864219769628	8.8743786232722e-27	0.0776009228469078
EE	0.495	0.715	0.756	0.928	0.514	0.726	0.774	0.931	0.822283676111986	1.11159410265811e-09	0.336736239280885
EE	0.362	0.522	0.374	0.675	0.375	0.505	0.377	0.656	0.544628868742977	1.2663126275011e-10	0.400987160474713
EE	0.596	0.606	0.692	0.899	0.599	0.624	0.7	0.892	0.514868295398642	4.19420962540537e-07	0.312877993030205
EE	0.916	0.841	0.874	0.574	0.918	0.84	0.882	0.556	0.887377853651119	0.885471041947525	0.788108800185612
EE	0.872	0.967	0.957	0.359	0.894	0.968	0.952	0.326	0.862797443548639	0.00115206160575554	0.380547118185759
meanDE	0.002	0.001	0.002	0.008	0.004	0.004	0.003	0.008	0.00101727398299586	3.73329671713392e-81	0.0258289092364099
varDE	0.279	0.12	0.413	0.087	0.318	0.14	0.45	0.088	0.561411676569367	4.79000510052091e-30	0.877086026884686
EE	0.539	0.79	0.771	0.975	0.584	0.818	0.767	0.975	0.672879935918541	0.0237389277756946	0.850174186750305
meanDE	0.014	0.013	0.007	0.074	0.016	0.011	0.01	0.099	0.00966459166317454	4.71132230494157e-30	0.532823716123124
meanDE	0.065	0.106	0.037	0.309	0.055	0.127	0.036	0.299	0.0446264605666536	8.12018212522906e-32	0.0538472882310905
EE	0.94	0.956	0.956	0.943	0.943	0.957	0.949	0.961	0.885623596869356	0.0343449659811279	0.678099156218668
varDE	0.002	0.001	0.001	0.036	0.001	0.001	0.001	0.048	0.634957213799866	9.30177273649763e-61	3.52127982613491e-07
EE	0.669	0.492	0.666	0.323	0.647	0.501	0.644	0.306	0.186425602406022	4.28880371288699e-44	0.59699178169506
EE	0.209	0.597	0.337	0.426	0.253	0.58	0.331	0.41	0.23265196154906	2.49147756289195e-29	0.309539710324666
EE	0.604	0.433	0.582	0.334	0.621	0.428	0.599	0.329	0.418772687114506	6.12952084785584e-14	0.342670789305739
EE	0.735	0.796	0.912	0.924	0.757	0.807	0.9	0.929	0.712373884596553	0.236077073051486	0.482068454211207
EE	0.158	0.186	0.19	0.303	0.103	0.131	0.132	0.297	0.126745871938563	5.26986778505005e-30	0.337673690926953
EE	0.111	0.08	0.136	0.487	0.137	0.081	0.162	0.5	0.127903942123136	6.17623337886425e-37	0.127839147413461
EE	0.207	0.115	0.141	0.099	0.193	0.08	0.108	0.087	0.069998509028789	6.31238119510915e-126	0.0215177386048821
EE	0.585	0.483	0.54	0.546	0.537	0.449	0.498	0.512	0.389999202648874	3.41211860489392e-27	0.302069339944755
EE	0.225	0.26	0.212	0.053	0.186	0.22	0.154	0.054	0.150337424446615	2.51342914160822e-86	0.148926943595854
EE	0.62	0.561	0.685	0.375	0.633	0.541	0.678	0.361	0.460564369106353	5.24728957696202e-13	0.545717661562929
varDE	0.337	0.174	0.397	0.088	0.265	0.137	0.337	0.056	0.530810384033533	4.47473200042514e-24	0.916488833087825
EE	0.825	0.598	0.707	0.777	0.82	0.571	0.678	0.781	0.986676810881106	6.29308358686435e-05	0.839199646132819
EE	0.545	0.423	0.371	0.596	0.52	0.449	0.354	0.588	0.329783184233174	3.24145963173891e-20	0.18444470443586
EE	0.551	0.358	0.666	0.343	0.529	0.357	0.657	0.357	0.505668850745825	1.90874963492245e-11	0.359053769510985
meanDE	0.412	0.562	0.346	0.367	0.393	0.51	0.33	0.368	0.175286263234251	2.74596157379317e-19	0.145459391723575
EE	0.598	0.882	0.579	0.494	0.602	0.865	0.565	0.508	0.889837104402816	1.54010612341478e-06	0.450197303210774
EE	0.422	0.462	0.523	0.398	0.425	0.5	0.494	0.431	0.275106885168154	7.50870885702151e-18	0.557675719859279
EE	0.31	0.143	0.394	0.094	0.311	0.125	0.368	0.064	0.5563918592802	8.55145845707691e-06	0.65916669203583
meanDE	0.302	0.271	0.327	0.485	0.298	0.223	0.301	0.481	0.033763514088052	1.3734373110913e-92	0.199016735649441
EE	0.727	0.943	0.891	0.15	0.74	0.955	0.886	0.119	0.740915709477775	0.604716223328271	0.960874465199184
EE	0.778	0.871	0.765	0.966	0.805	0.876	0.74	0.96	0.873635475662329	0.316642324587472	0.967155709137774
EE	0.675	0.732	0.648	0.809	0.685	0.721	0.631	0.816	0.455776390004964	0.000795667487389681	0.742280770209527
EE	0.785	0.837	0.465	0.182	0.786	0.831	0.464	0.164	0.672025493811115	0.034517145779266	0.646523309729301
meanDE	0.003	0.007	0.004	0.009	0.007	0.009	0.003	0.009	0.00102046836606305	7.4269117461219e-20	0.65535193941218
EE	0.125	0.217	0.117	0.229	0.128	0.233	0.12	0.249	0.0121360851067311	4.0226253764637e-83	0.0145490948696908
EE	0.579	0.513	0.197	0.695	0.629	0.537	0.227	0.672	0.129959208993069	0.000209766223108726	0.423151662550908
EE	0.82	0.753	0.911	0.363	0.83	0.775	0.917	0.379	0.66017425318008	6.98468155759001e-10	0.255645933877924
EE	0.887	0.799	0.921	0.743	0.865	0.82	0.909	0.742	0.819800895878459	0.00255564355756792	0.578051546339664
EE	0.962	0.843	0.929	0.544	0.962	0.848	0.932	0.504	0.877493895800029	0.651719101567158	0.9250222720945
EE	0.722	0.904	0.959	0.719	0.701	0.879	0.946	0.714	0.473247713267774	0.0460775660866908	0.640159652443137
EE	0.867	0.613	0.956	0.872	0.861	0.642	0.975	0.859	0.959999617502789	0.0936146891002855	0.424739369681812
EE	0.789	0.92	0.771	0.952	0.813	0.918	0.776	0.953	0.915163789663604	4.31835067404093e-05	0.902162928052535
EE	0.586	0.505	0.369	0.199	0.575	0.501	0.366	0.177	0.169572070714762	3.57055964615971e-18	0.361120786548337
EE	0.893	0.653	0.802	0.852	0.86	0.648	0.779	0.856	0.89824804830039	0.0108131547009164	0.875353556033934
meanDE	0.071	0.062	0.089	0.068	0.059	0.046	0.093	0.053	0.105455069908329	7.16239572222068e-29	0.258151377687557
EE	0.433	0.422	0.666	0.717	0.449	0.447	0.669	0.713	0.54617272841446	0.000545389506228579	0.570243020963316
EE	0.332	0.268	0.186	0.044	0.31	0.25	0.22	0.054	0.339879849640331	2.33058682813776e-15	0.219392603215243
EE	0.05	0.075	0.178	0.426	0.061	0.073	0.161	0.426	0.114436502900968	0.058661809161686	0.966830935222901
varDE	0.027	0.006	0.004	0.038	0.02	0.008	0.007	0.046	0.67994420448275	3.0720897269271e-85	1
varDE	0.136	0.019	0.015	0.357	0.153	0.016	0.018	0.361	0.708147079840256	2.35036137210553e-102	2.88332367366862e-07
EE	0.416	0.41	0.324	0.671	0.429	0.421	0.322	0.638	0.385368432939265	6.16070972410343e-06	0.805235383262373
EE	0.249	0.189	0.31	0.169	0.225	0.188	0.27	0.171	0.286685115912641	2.61823016032719e-14	0.570071317267089
varDE	0.115	0.027	0.013	0.12	0.109	0.033	0.012	0.121	0.578765520527177	3.47963862103857e-57	0.000342676114712655
EE	0.191	0.328	0.413	0.864	0.213	0.312	0.42	0.876	0.582799666093445	0.00156772500983645	0.702785646933654
meanDE	0.001	0.001	0.001	0.011	0.001	0.001	0.001	0.005	8.10195466378821e-07	1.8203225764843e-66	0.082787859488565
EE	0.309	0.577	0.447	0.807	0.283	0.594	0.417	0.816	0.315051189835636	3.9373024906562e-13	0.771690361573813
meanDE	0.097	0.112	0.025	0.18	0.117	0.133	0.025	0.18	0.00769875338189664	1.40592750176434e-16	0.755605207926982
EE	0.496	0.572	0.774	0.623	0.509	0.544	0.757	0.621	0.591388573294294	0.175520003926177	0.973455966491953
meanDE	0.696	0.716	0.627	0.745	0.687	0.701	0.638	0.797	0.530879161466233	2.28176006662414e-40	0.718308888095576
EE	0.379	0.619	0.43	0.63	0.315	0.568	0.366	0.62	0.250721843962469	1.17733832642094e-28	0.279423120015899
EE	0.858	0.941	0.917	0.1	0.851	0.926	0.912	0.1	0.985958776561401	1.36761825348525e-31	0.90397557594514
EE	0.503	0.754	0.593	0.548	0.492	0.732	0.62	0.521	0.488525893292853	0.000147386869892709	0.486228600201909
EE	0.096	0.085	0.064	0.303	0.084	0.081	0.067	0.299	0.0568358070065454	2.70032174722406e-22	0.225081603912763
meanDE	0.997	0.686	0.651	0.105	0.996	0.682	0.631	0.111	0.844452102375549	2.61920237017754e-58	0.722198157632258
varDE	0.23	0.129	0.119	0.296	0.255	0.135	0.111	0.302	0.0770729031782095	1.36167624541862e-203	0.0711590089659574
EE	0.427	0.48	0.399	0.149	0.456	0.502	0.385	0.134	0.482471602605295	1.85765067760636e-13	0.644532431635198
EE	0.575	0.583	0.584	0.812	0.557	0.552	0.608	0.813	0.879691849014485	7.65320255905325e-05	0.450787586848684
EE	0.395	0.481	0.401	0.405	0.366	0.453	0.412	0.416	0.389546624201232	8.7522445023701e-99	0.534957286307512
EE	0.474	0.754	0.617	0.325	0.453	0.72	0.607	0.318	0.712275557788078	0.00985506023487959	0.760285493697135
EE	0.481	0.603	0.822	0.924	0.51	0.635	0.832	0.95	0.62965161945686	0.00691657492733743	0.500440189313677
meanDE	0.343	0.386	0.383	0.962	0.316	0.367	0.377	0.962	0.224904914376235	1.0538334782651e-89	0.306283834702148
EE	0.766	0.68	0.814	0.786	0.77	0.687	0.806	0.782	0.676081161702352	0.0108262040488555	0.879161064033105
EE	0.934	0.96	0.832	0.865	0.944	0.957	0.859	0.891	0.89552769883201	2.61861458672009e-05	0.725455304713869
meanDE	0.246	0.187	0.39	0.923	0.186	0.075	0.307	0.905	0.261236614242323	9.04016749233627e-14	0.268813455184131
meanDE	0.727	0.564	0.662	0.806	0.689	0.531	0.63	0.777	0.372402774245237	5.89195734147651e-15	0.579074610936251
EE	0.951	0.743	0.889	0.528	0.964	0.737	0.92	0.593	0.919862448178329	1.36061867492851e-05	0.890300025843009
EE	0.558	0.452	0.344	0.217	0.524	0.397	0.335	0.207	0.270432032174785	5.18714380473928e-38	0.189982844183236
EE	0.049	0.091	0.072	0.004	0.044	0.085	0.057	0.008	0.175593036345613	0.0154859957832063	0.808643627305528
varDE	0.057	0.028	0.083	0.985	0.046	0.025	0.059	0.972	0.122911510907861	5.96449886063472e-82	2.58940220058907e-05
EE	0.579	0.506	0.51	0.902	0.589	0.539	0.518	0.914	0.730864236233792	1.96600459279161e-06	0.275804392945134
EE	0.799	0.878	0.921	0.784	0.817	0.856	0.932	0.799	0.873359718163835	0.617087109333207	0.969637796565887
EE	0.472	0.861	0.504	0.443	0.459	0.845	0.495	0.419	0.345332452934351	0.000241186006318369	0.433960343978089
EE	0.766	0.67	0.915	0.88	0.772	0.676	0.907	0.899	0.895419147785955	3.99352929770352e-05	0.598071617225877
EE	0.673	0.715	0.842	0.533	0.667	0.699	0.826	0.571	0.629449691836485	8.08569349317245e-08	0.641313251554079
EE	0.917	0.675	0.842	0.366	0.914	0.658	0.821	0.365	0.79648204942304	1.00778754956621e-05	0.779311656996061
meanDE	0.143	0.141	0.143	0.768	0.146	0.125	0.111	0.771	0.0803023212818868	4.32421746621901e-17	0.0642700010029074
meanDE	0.053	0.088	0.013	0.058	0.059	0.085	0.017	0.065	0.00106537727793368	8.65193714952565e-36	0.391822485529925
meanDE	0.044	0.06	0.008	0.838	0.049	0.061	0.007	0.859	0.00484192991564435	1.78654437392075e-29	0.00640363453782057
EE	0.299	0.349	0.265	0.336	0.284	0.35	0.244	0.334	0.245087960438947	1.82234218795938e-14	0.334670520176946
EE	0.313	0.147	0.253	0.198	0.292	0.125	0.235	0.182	0.357681683807353	2.70803603907411e-47	0.202023178871732
EE	0.597	0.81	0.635	0.241	0.597	0.81	0.665	0.266	0.430104065842855	1.84075746202893e-22	0.510041185018741
EE	0.067	0.121	0.104	0.03	0.071	0.135	0.08	0.017	0.0978454755950485	9.85792333861075e-05	0.764145807845759
meanDE	0.001	0.003	0.002	0.042	0.001	0.003	0.001	0.034	0.000112952475360465	3.00661580397248e-32	0.226967364577325
EE	0.92	0.765	0.907	0.957	0.921	0.739	0.906	0.971	0.703713349025339	0.0236464705258307	0.934146511483936
varDE	0.607	0.166	0.322	0.194	0.609	0.181	0.339	0.211	0.884862083024435	7.89209736372249e-95	0.0691827475325715
EE	0.036	0.029	0.025	0.676	0.028	0.027	0.019	0.685	0.025529566500989	2.68139699632694e-30	0.074307661597759
EE	0.677	0.794	0.865	0.932	0.683	0.781	0.848	0.932	0.927927474678811	0.0533024170808647	0.865824727525319
EE	0.735	0.979	0.641	0.989	0.745	0.98	0.628	0.974	0.50368533065392	2.31203663518778e-05	0.787702567183318
EE	0.45	0.585	0.465	0.714	0.399	0.594	0.447	0.712	0.56648922403269	0.0291846383691073	0.791624628199388
meanDE	0.156	0.115	0.122	0.029	0.148	0.128	0.136	0.025	0.127550792526915	5.71919592765692e-08	0.298873811730636
meanDE	0.212	0.257	0.248	0.462	0.225	0.242	0.241	0.46	0.168951823991172	1.23384460384439e-136	0.200513882768029
EE	0.545	0.343	0.114	0.343	0.517	0.298	0.096	0.306	0.0923007212918642	8.96840417033737e-32	0.288231100879906
meanDE	0.001	0.001	0.001	0.002	0.002	0.002	0.002	0.002	0.000329733571167368	2.57349294381945e-170	0.000115940168929192
EE	0.961	0.923	0.467	0.296	0.961	0.924	0.484	0.303	0.75535315952809	0.00864757554166543	0.492597605773528
varDE	0.29	0.096	0.207	0.032	0.305	0.105	0.199	0.026	0.797874977163413	9.33589147475023e-68	0.413691203941398
EE	0.529	0.51	0.601	0.606	0.531	0.5	0.616	0.612	0.672009623127092	0.00454165704507612	0.550538296711723
EE	0.207	0.127	0.303	0.404	0.216	0.141	0.314	0.452	0.336839892914187	0.000514318342520622	0.70121205744126
EE	0.957	0.875	0.803	0.948	0.958	0.813	0.774	0.935	0.539097317516096	1.09764613852681e-09	0.488402249159497
EE	0.604	0.468	0.719	0.663	0.608	0.457	0.726	0.643	0.561612047115909	1.46842500815636e-07	0.21887962920746
EE	0.573	0.512	0.531	0.939	0.564	0.507	0.526	0.948	0.478679808949151	0.0379079635156174	0.755743620316547
EE	0.826	0.999	0.751	0.975	0.805	0.999	0.74	0.977	0.719948567162265	0.00216425566479698	0.924057318505577
EE	0.746	0.775	0.842	0.81	0.801	0.777	0.843	0.798	0.824459726279389	0.110162389863794	0.594404504666203
meanDE	0.9	0.709	0.753	0.415	0.901	0.702	0.766	0.404	0.749210068351975	0.00758827143466512	0.914448887359229
EE	0.133	0.257	0.276	0.63	0.195	0.273	0.315	0.592	0.631773863146633	1.18433397623099e-07	0.46567058264665
EE	0.703	0.815	0.695	0.223	0.706	0.812	0.716	0.208	0.791090314428127	0.0083562891625216	0.728585681125471
EE	0.117	0.102	0.165	0.109	0.094	0.102	0.131	0.095	0.159165685861015	1.32963181818151e-25	0.198304449433982
EE	0.286	0.168	0.239	0.16	0.293	0.152	0.221	0.119	0.18584966487525	1.74231150895665e-104	0.116068044115406
EE	0.276	0.179	0.3	0.68	0.26	0.19	0.279	0.673	0.175786779229812	2.07504453500718e-32	0.133527135916576
EE	0.154	0.388	0.282	0.624	0.184	0.398	0.261	0.643	0.163966898361757	5.47369256809829e-16	0.287875222947553
EE	0.869	0.869	0.731	0.899	0.845	0.864	0.737	0.879	0.53528145296426	1.76742446548317e-08	0.224711415838205
EE	0.724	0.625	0.705	0.671	0.73	0.649	0.7	0.669	0.720275219883195	5.15653388053664e-19	0.474746158405143
EE	0.468	0.409	0.691	0.572	0.456	0.396	0.695	0.606	0.432282076082634	3.72247320584804e-11	0.161796714464261
EE	0.169	0.156	0.156	0.333	0.153	0.144	0.128	0.312	0.0926632548984826	4.67916992897934e-134	0.156270948372283
EE	0.95	0.908	0.926	0.795	0.961	0.898	0.93	0.776	0.962407457642098	0.0342335987649852	0.645676960426877
EE	0.696	0.944	0.806	0.886	0.7	0.925	0.799	0.877	0.852190516237226	0.154256677300898	0.894780376864291
varDE	0.523	0.373	0.491	0.464	0.501	0.322	0.422	0.442	0.953973016795811	2.87415813858055e-141	0.00476812682571527
EE	0.476	0.455	0.41	0.37	0.453	0.423	0.351	0.341	0.354017512120549	1.54875253844844e-08	0.630835968642413
EE	0.114	0.055	0.078	0.761	0.124	0.064	0.093	0.735	0.0958464262883457	2.81551094129387e-05	0.894197654982254
EE	0.279	0.259	0.131	0.001	0.281	0.251	0.142	0.002	0.0526732567710063	1.14461057334009e-12	0.126181525107854
varDE	0.004	0.001	0.003	0.212	0.004	0.001	0.005	0.203	0.877312461686281	4.82834548519307e-62	0.000362772576796437
EE	0.953	0.929	0.567	0.468	0.951	0.917	0.595	0.464	0.718029802409706	3.82612085738847e-05	0.630373736248677
EE	0.052	0.042	0.044	0.035	0.05	0.049	0.056	0.043	0.0136158192837259	1.2524376616112e-111	0.00418285400050398
EE	0.429	0.692	0.394	0.987	0.412	0.678	0.416	0.988	0.394475926026283	3.55726475534095e-10	0.381244769772844
meanDE	0.032	0.035	0.027	0.058	0.016	0.026	0.021	0.028	0.00424294280562016	1.72009991444563e-83	0.0526182968160428
EE	0.331	0.231	0.505	0.672	0.374	0.268	0.545	0.687	0.477113609456272	0.00582398247690216	0.412535387076056
EE	0.577	0.317	0.576	0.343	0.575	0.321	0.593	0.359	0.570472375110856	2.51548609491318e-27	0.373326438596126
varDE	0.023	0.021	0.014	0.65	0.036	0.029	0.006	0.678	0.459591167864249	3.92964423493964e-81	3.88492981304032e-06
EE	0.397	0.539	0.37	0.959	0.359	0.542	0.346	0.926	0.383523039753887	1.05152607287366e-18	0.534536044068795
EE	0.669	0.5	0.735	0.803	0.648	0.524	0.771	0.811	0.493863163291496	5.26898930080998e-07	0.242428776546587
EE	0.89	0.626	0.735	0.26	0.9	0.647	0.751	0.254	0.925805659299806	1.63390181801348e-08	0.916128556045053
EE	0.352	0.308	0.33	0.88	0.337	0.31	0.339	0.892	0.218509754213503	8.31166688920149e-50	0.42799357541982
EE	0.738	0.772	0.604	0.571	0.744	0.766	0.593	0.572	0.701607601455279	0.000478052015393209	0.426337671760427
EE	0.128	0.046	0.134	0.336	0.117	0.039	0.135	0.385	0.247771774603388	4.26310358322137e-10	0.225009465930951
meanDE	0.002	0.006	0.001	0.016	0.001	0.001	0.001	0.026	0.00244852847426386	3.32915177020082e-39	0.00404294744908584
EE	0.789	0.617	0.642	0.333	0.767	0.57	0.603	0.355	0.25547602359251	1.61280860492111e-09	0.233005967785926
EE	0.561	0.362	0.446	0.312	0.513	0.323	0.422	0.296	0.594849895869427	4.79975133105598e-14	0.501478534954486
meanDE	0.001	0.001	0.001	0.008	0.001	0.001	0.001	0.009	2.29623749312164e-05	2.78813107862822e-66	0.111166475271949
EE	0.271	0.231	0.251	0.165	0.315	0.227	0.25	0.196	0.231708453672999	2.48190795675526e-65	0.120894375544324
EE	0.941	0.874	0.969	0.848	0.941	0.857	0.97	0.847	0.961603579123411	0.623187596453499	0.913573759898886
EE	0.869	0.873	0.902	0.808	0.863	0.893	0.909	0.779	0.839694908105347	0.00115539443797797	0.779846820585163
EE	0.125	0.193	0.118	0.141	0.138	0.203	0.124	0.136	0.0846148791698485	4.86245034393977e-78	0.0753696029074967
varDE	0.001	0.001	0.001	0.282	0.001	0.001	0.001	0.292	0.80151770111397	9.44745917724896e-83	8.53518314661763e-07
EE	0.902	0.829	0.954	0.422	0.916	0.822	0.954	0.441	0.937985577639595	0.0629031479327085	0.859640780474753
EE	0.862	0.796	0.859	0.388	0.86	0.814	0.86	0.43	0.767478392162977	0.382539138497343	0.874404996144746
EE	0.84	0.941	0.539	0.486	0.86	0.949	0.561	0.499	0.737340120087029	0.032211077406588	0.771488369582502
EE	0.379	0.372	0.401	0.127	0.395	0.347	0.379	0.125	0.506300089875677	6.08028181542709e-16	0.35151023147186
EE	0.137	0.165	0.227	0.174	0.149	0.189	0.242	0.205	0.13775187097333	1.85252205324456e-103	0.129119260761801
EE	0.345	0.521	0.45	0.77	0.38	0.53	0.499	0.752	0.224420435557656	1.99914134430773e-122	0.476569617773933
EE	0.099	0.163	0.039	0.657	0.1	0.166	0.042	0.638	0.0501369747587098	4.90632015348105e-41	0.0920089262744649
varDE	0.001	0.001	0.001	0.003	0.001	0.001	0.001	0.001	0.549676844227146	7.23559839638844e-137	3.23582895191927e-06
EE	0.733	0.588	0.81	0.844	0.742	0.604	0.82	0.855	0.641187215465828	0.000682488447935936	0.657230660615644
varDE	0.217	0.132	0.384	0.784	0.176	0.111	0.361	0.749	0.147851776580012	8.22453716535016e-90	0.000699979231680463
EE	0.047	0.044	0.058	0.058	0.06	0.041	0.074	0.068	0.0892017229488484	1.00761411246632e-17	0.577463182618737
EE	0.789	0.538	0.808	0.447	0.819	0.543	0.81	0.408	0.859597515453902	0.00015278269317785	0.826812026638658
varDE	0.453	0.341	0.272	0.23	0.421	0.353	0.285	0.225	0.821802668045322	2.44017598817724e-18	0.702748284768792
EE	0.082	0.199	0.053	0.951	0.075	0.183	0.068	0.947	0.0564715141912204	1.76793653907498e-20	0.0852046344063399
varDE	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.004	0.0872441800917752	6.48590031355538e-87	0.00333960621308969
EE	0.103	0.114	0.078	0.043	0.078	0.109	0.052	0.037	0.0303622721668579	3.6382341971301e-26	0.0792160867554742
EE	0.473	0.658	0.924	0.976	0.473	0.644	0.905	0.979	0.563246701803145	0.0517433665173441	0.723588732908846
EE	0.205	0.1	0.264	0.111	0.242	0.119	0.316	0.131	0.505427816392766	2.66997905270532e-09	0.258934421660358
meanDE	0.865	0.886	0.79	0.75	0.853	0.849	0.758	0.751	0.684003263871364	0.127203484160397	0.761469498938397
EE	0.808	0.746	0.647	0.039	0.78	0.715	0.605	0.038	0.811040755347897	0.000452675204854142	0.771281723705581
