geneType	KR_zinb_Was	KR_zinb_JSD	KR_kde_Was	KR_kde_JSD	PS_zinb_Was	PS_zinb_JSD	PS_kde_Was	PS_kde_JSD	deseq2_pval	mast_pval_glm	mast_pval_glmer
varDE	0.74	0.582	0.623	0.816	0.422	0.28	0.342	0.315	0.210630475146797	2.59253130979862e-59	0.20966863324799
EE	0.312	0.337	0.14	0.154	0.246	0.263	0.164	0.155	0.357045030353741	7.22541417830577e-15	0.033645041969251
EE	0.769	0.674	0.876	0.605	0.544	0.509	0.707	0.689	0.59023384047213	6.67106200028591e-12	0.0195732819059492
varDE	0.01	0.025	0.082	0.214	0.008	0.008	0.035	0.779	0.842550651108842	2.34088017182199e-15	0.00328244466071463
EE	0.917	0.846	0.967	0.759	0.423	0.41	0.799	0.602	0.612058428487936	4.4723609795675e-06	0.0491986709061643
EE	0.119	0.07	0.109	0.107	0.421	0.267	0.446	0.438	0.318160494999305	6.94757083803497e-08	0.586605192497715
EE	0.493	0.347	0.519	0.74	0.71	0.573	0.603	0.61	0.478947806625731	0.000104683247366586	0.154478848950634
EE	0.314	0.389	0.388	0.876	0.179	0.155	0.169	0.476	0.0472326353050002	9.28241483033339e-198	0.0975639637038993
EE	0.294	0.339	0.251	0.338	0.191	0.185	0.109	0.185	0.0691799929259817	1.14163129546339e-91	0.0225797149976835
EE	0.846	0.671	0.974	0.592	0.94	0.932	0.956	0.725	0.90532637654663	6.37405803852801e-06	0.197501790250603
EE	0.891	0.65	0.818	0.426	0.59	0.502	0.623	0.472	0.788443646266058	1.59457556037764e-06	0.410921638101942
varDE	0.274	0.295	0.356	0.499	0.305	0.281	0.356	0.502	0.100144629071309	2.9196425379722e-20	0.0241835505976464
EE	0.792	0.95	0.93	0.961	0.871	0.947	0.962	0.931	0.888314716260346	0.00998794908074841	0.583530952727556
EE	0.173	0.107	0.199	0.787	0.244	0.159	0.171	0.591	0.144829372110156	1.11291674511116e-08	0.147607483060352
EE	0.394	0.457	0.371	0.488	0.695	0.798	0.67	0.84	0.540821832009767	4.01723177466805e-07	0.498125578186292
EE	0.892	0.835	0.821	0.966	0.65	0.521	0.803	1	0.746663519797557	0.280745903980951	0.968678642334132
EE	0.61	0.526	0.425	0.238	0.632	0.573	0.494	0.493	0.741695263748235	0.0263302636640103	0.493623992439136
EE	0.201	0.153	0.235	0.403	0.312	0.292	0.336	0.623	0.416672972085456	1.31970900687286e-13	0.0237252791938784
EE	0.626	0.651	0.639	0.689	0.613	0.732	0.601	0.588	0.459441166949395	4.12788319950957e-10	0.663425730851117
EE	0.958	0.834	0.887	0.961	0.931	0.681	0.895	0.798	0.771991804572955	0.317265379930883	0.75024748252964
EE	0.434	0.439	0.471	0.388	0.699	0.786	0.788	0.71	0.641256492177231	7.98654451508387e-13	0.209971654533752
EE	0.632	0.677	0.754	0.611	0.642	0.689	0.71	0.739	0.47481963639047	2.91796314232074e-08	0.812332026727571
EE	0.341	0.556	0.254	0.262	0.397	0.511	0.299	0.199	0.289977268183673	3.7953306699013e-13	0.0724767913123042
EE	0.192	0.1	0.449	0.513	0.409	0.166	0.491	0.487	0.598756165181964	7.11997449507765e-05	0.268377515444195
EE	0.957	0.955	0.95	0.608	0.726	0.717	0.922	0.824	0.670202927806736	7.09068964588922e-12	0.169104421578197
varDE	0.003	0.01	0.01	0.001	0.008	0.008	0.008	0.008	6.27878467251325e-05	0	1.85077370596741e-05
meanDE	0.881	0.99	0.97	0.17	0.539	0.675	0.595	0.368	0.610769481688448	5.89136730757615e-06	0.862754163877196
EE	0.14	0.07	0.227	0.088	0.339	0.232	0.493	0.319	0.559490286916089	9.34518471607788e-27	0.475369148616918
EE	0.786	0.687	0.757	0.712	0.918	0.971	0.799	0.443	0.911163678077036	0.000124669969023344	0.0226393672371617
varDE	0.283	0.131	0.335	0.7	0.162	0.09	0.169	0.659	0.254345500850304	1.30952232998985e-25	0.00648703442831848
EE	0.983	0.922	0.439	0.777	0.409	0.387	0.232	0.916	0.228236090603871	0.000264570842399328	0.155173403687983
EE	0.846	0.751	0.907	0.385	0.991	0.927	0.965	0.568	0.881193935113927	7.87355585913363e-07	0.494061827081713
EE	0.819	0.76	0.328	0.053	0.933	0.848	0.283	0.097	0.405738985813423	0.0215834795770788	0.363448376309718
EE	0.953	0.933	0.791	0.425	0.942	0.993	0.862	0.577	0.584285835263414	4.23809099419699e-09	0.0783768869101695
EE	0.319	0.284	0.326	0.265	0.781	0.684	0.68	0.326	0.622403962957786	2.18772717916824e-05	0.110415519573386
meanDE	0.254	0.335	0.318	0.64	0.369	0.315	0.319	0.719	0.150575821458564	6.86250132810378e-103	0.221800936743497
EE	0.794	0.751	0.77	0.132	0.916	0.896	0.958	0.172	0.775445532375878	1.99732774668029e-06	0.516618744235706
EE	0.57	0.631	0.493	0.719	0.836	0.745	0.553	0.422	0.551517828215083	1.00685834501103e-28	0.59515190421172
meanDE	0.697	0.606	0.579	0.457	0.413	0.413	0.368	0.435	0.254331782513828	0.000393107500356556	0.552801829286547
EE	0.613	0.713	0.816	0.818	0.232	0.327	0.226	0.489	0.538423150020911	2.7823795071935e-05	0.224649789501133
EE	0.438	0.476	0.552	0.472	0.333	0.432	0.365	0.421	0.257319959226313	6.30119995823339e-40	0.291502749735105
EE	0.681	0.676	0.663	0.582	0.539	0.541	0.479	0.461	0.430002968261385	0.086062738038347	0.740601733818201
EE	0.745	0.832	0.762	0.86	0.565	0.729	0.653	0.979	0.839559699077207	8.68029149388171e-05	0.0794793984193059
EE	0.257	0.236	0.181	0.216	0.245	0.24	0.183	0.365	0.194688446089741	1.72266673800322e-21	0.00607993692940897
EE	0.131	0.196	0.087	0.024	0.041	0.075	0.06	0.008	0.00822733462375939	5.73992921316165e-20	0.0134062354921244
EE	0.489	0.498	0.733	0.753	0.15	0.158	0.355	0.51	0.203360084324804	0.0010560045642383	0.342160330567446
EE	0.666	0.843	0.803	0.816	0.657	0.484	0.749	0.699	0.779063413500218	0.0010426514266951	0.654232252937335
EE	0.953	0.813	0.999	0.788	0.715	0.712	0.933	0.84	0.933048405889369	3.01008170158927e-05	0.139177703403753
meanDE	0.669	0.799	0.625	0.221	0.703	0.974	0.73	0.418	0.981910072521062	8.97864126330333e-05	0.436043859741877
EE	0.601	0.634	0.654	0.219	0.843	0.95	0.948	0.878	0.843087433522195	0.00906322696286285	0.891990118002561
EE	0.956	0.799	0.922	0.57	0.706	0.588	0.748	0.466	0.717773863693127	1.49384409563769e-08	0.0636922242356948
EE	0.487	0.56	0.452	0.646	0.294	0.439	0.283	0.401	0.510368753537052	1.17801813760041e-20	0.278128339681641
meanDE	0.107	0.062	0.041	0.005	0.05	0.022	0.038	0.008	0.00867772008821903	3.68042334138962e-14	0.736695808522959
EE	0.844	0.907	0.822	0.46	0.9	0.83	0.914	0.232	0.450466316776816	0.0131933899402056	0.974593965779332
meanDE	0.874	0.967	0.731	0.787	0.666	0.633	0.57	0.705	0.962009596976955	0.00287510140813532	0.452779919381035
EE	0.638	0.709	0.675	0.539	0.718	0.83	0.546	0.309	0.6642564755191	0.310755124734901	0.931733714560996
EE	0.594	0.714	0.411	0.024	0.73	0.893	0.346	0.082	0.414878886655497	6.95491647892377e-07	0.471052498220632
meanDE	0.87	0.873	0.877	0.977	0.516	0.479	0.466	0.975	0.471518334957844	4.63036038880876e-05	0.656481092570881
varDE	0.893	0.835	0.356	0.748	0.506	0.736	0.128	0.782	0.648188285509987	5.85805694917288e-26	0.00261258090691448
EE	0.672	0.52	0.718	0.381	0.903	0.862	0.627	0.203	0.723316170620498	1.30660574789301e-07	0.029078830027609
EE	0.141	0.181	0.279	0.629	0.265	0.337	0.405	0.76	0.297281458835328	2.15692269701275e-07	0.423746721849584
EE	0.875	0.788	0.611	0.824	0.92	0.959	0.408	0.724	0.534140613259761	7.65377491522944e-07	0.202423223213767
EE	0.811	0.713	0.64	0.589	0.609	0.465	0.554	0.437	0.417579212779497	0.00384296712929517	0.455948904695407
meanDE	0.143	0.123	0.122	0.111	0.305	0.156	0.233	0.14	0.0840531047499853	7.44425861130778e-35	0.141099372303283
EE	0.04	0.058	0.038	0.175	0.09	0.161	0.104	0.241	0.0764255978700927	5.49087232920467e-54	0.000764945865790845
EE	0.029	0.094	0.039	0.193	0.008	0.013	0.016	0.141	0.0159388544278219	3.8225818905848e-128	0.00875328520077783
EE	0.985	0.805	0.996	0.436	0.854	0.649	0.938	0.504	0.884761795109571	1.20046560323025e-06	0.812440295625059
EE	0.382	0.675	0.463	0.822	0.693	0.979	0.833	0.875	0.637737795806972	0.00944599274001774	0.640307539462567
EE	0.463	0.616	0.47	0.648	0.66	0.837	0.712	0.891	0.521326004850708	1.32687497218192e-23	0.229976704043834
EE	0.058	0.024	0.052	0.771	0.212	0.171	0.135	0.841	0.111852711383921	1.54394168900789e-18	0.127469482975229
EE	0.764	0.674	0.68	0.242	0.993	0.838	0.856	0.397	0.985530810061633	2.55315977973687e-08	0.786735376485534
EE	0.024	0.034	0.009	0.048	0.015	0.015	0.008	0.015	1.71891105225867e-05	0	0.00215328865555261
EE	0.954	0.932	0.955	0.856	0.427	0.51	0.587	0.712	0.607580825845926	3.05535928454024e-17	0.338295835298871
varDE	0.724	0.56	0.635	0.4	0.767	0.439	0.579	0.236	0.531283880381743	1.51558766862744e-12	0.782277597336363
EE	0.092	0.132	0.121	0.208	0.132	0.131	0.119	0.192	0.171286568605899	4.92984558077708e-05	0.203282506568197
meanDE	0.947	0.995	0.944	1	0.981	0.894	0.839	0.922	0.856225507050546	0.00166935927972291	0.212519958233828
EE	NA	NA	0.485	0.082	NA	NA	0.391	0.115	0.1102006399898	4.0175951877593e-28	0.136139805600279
EE	0.582	0.604	0.664	0.771	0.714	0.795	0.855	0.834	0.77469954428124	0.103135491303191	0.889205763074901
EE	0.132	0.115	0.123	0.313	0.396	0.39	0.343	0.851	0.246063342642229	1.20044366816241e-07	0.148538657749575
EE	0.835	0.83	0.854	0.431	0.757	0.691	0.773	0.186	0.810609452026421	0.0133499363302288	0.694580472203438
EE	0.854	0.73	0.926	0.833	0.683	0.648	0.787	0.677	0.728560336709535	0.312213122514244	0.801326911085708
EE	0.342	0.252	0.871	0.57	0.622	0.55	0.991	0.758	0.814626981898136	3.62504571376101e-06	0.0479057628961844
EE	0.76	0.978	0.939	0.825	0.696	0.989	0.975	0.824	0.910687119209305	8.06540727013758e-05	0.2088098997398
varDE	0.345	0.385	0.563	0.381	0.184	0.204	0.311	0.912	0.216349191374288	3.56832467964133e-07	0.0679804744282256
EE	0.964	0.733	0.932	0.525	0.649	0.479	0.827	0.544	0.652025537491216	4.54120966601488e-07	1
EE	0.177	0.207	0.011	0.232	0.047	0.084	0.012	0.187	0.0209364795403607	2.42688084669146e-11	0.0568211240242417
EE	0.657	0.71	0.745	0.952	0.389	0.486	0.519	0.932	0.612435003830526	1.02029924027258e-11	0.0506508361655821
EE	0.012	0.013	0.011	0.034	0.008	0.008	0.008	0.008	3.63289075944951e-05	3.29047190095942e-94	2.05924194606738e-07
EE	0.103	0.107	0.05	0.104	0.018	0.036	0.018	0.036	0.00955735781061831	1.29734996780148e-226	0.00852667764600894
EE	0.894	0.933	0.997	0.821	0.616	0.694	0.936	0.678	0.716008251299215	0.0096925210919108	0.135945846754641
EE	0.215	0.141	0.201	0.4	0.425	0.306	0.37	0.851	0.22816944289809	3.41361631267501e-05	0.697019714152538
varDE	0.693	0.663	0.848	0.358	0.62	0.544	0.928	0.672	0.843409495608452	8.4899479558799e-13	0.0520086466662838
EE	0.473	0.431	0.841	0.967	0.76	0.785	0.879	0.981	0.947284730610573	3.24823588488281e-06	0.013879187367036
EE	0.428	0.49	0.375	0.659	0.575	0.633	0.473	0.852	0.265289720567592	3.58820192612411e-09	0.408028430703217
EE	0.601	0.472	0.562	0.244	0.541	0.503	0.52	0.605	0.436866558669665	1.3425751035277e-26	0.395462254695478
EE	0.187	0.206	0.132	0.139	0.153	0.168	0.128	0.301	0.228160902281332	1.33101298550078e-16	0.049363427109549
EE	0.365	0.296	0.311	0.14	0.361	0.28	0.309	0.008	0.312141609938952	1.50599089756241e-09	0.28614228000459
meanDE	0.134	0.242	0.255	0.262	0.036	0.083	0.077	0.103	0.0752506340550257	1.31170764929299e-11	0.0800902871779205
varDE	0.643	0.49	0.53	0.373	0.742	0.655	0.54	0.423	0.537572957778212	1.69784025745274e-16	0.0146912486095486
EE	0.105	0.167	0.075	0.334	0.095	0.133	0.098	0.283	0.0477652048075607	7.54670656955009e-27	0.0106514688797463
varDE	0.227	0.289	0.194	0.003	0.146	0.132	0.084	0.008	0.606019509323034	1.36557282504685e-15	0.374507924118599
EE	0.732	0.635	0.722	0.68	0.927	0.844	0.773	0.989	0.698386545748884	1.02930474970456e-07	0.0388757089040683
varDE	0.672	0.487	0.9	0.719	0.693	0.463	0.944	0.694	0.986009626127812	2.82740507481361e-13	0.0302831374912405
EE	0.867	0.811	0.858	0.982	0.964	0.976	0.963	0.89	0.813850110885745	0.654034948570892	0.827493750294684
varDE	0.468	0.388	0.581	0.48	0.464	0.231	0.418	0.345	0.819512154253319	0.000412471093723333	0.923686525243145
EE	0.122	0.097	0.116	0.216	0.353	0.298	0.342	0.216	0.252139844053227	2.45682500096332e-99	0.200713629056752
EE	0.169	0.174	0.222	0.346	0.266	0.245	0.301	0.535	0.181007237652112	8.84072016168122e-08	0.35050045741023
EE	0.397	0.493	0.35	0.545	0.416	0.447	0.468	0.872	0.322781436742699	9.64058229579088e-06	0.39381779183022
EE	0.385	0.487	0.512	0.682	0.396	0.466	0.327	0.703	0.30783513234644	0.000406698650627348	0.431003490859082
EE	0.16	0.214	0.251	0.572	0.196	0.275	0.152	0.579	0.800527464385451	1.84897994519003e-05	0.0869760493031478
meanDE	0.87	0.879	0.915	0.902	0.91	0.729	0.888	0.8	0.908646476930359	0.000113338174825218	0.64472552566614
EE	0.444	0.434	0.369	0.29	0.248	0.281	0.218	0.152	0.166674551103774	1.60254311266073e-09	0.200614984358254
EE	0.253	0.339	0.216	0.309	0.146	0.257	0.153	0.214	0.208017180972575	0.00831235007250417	0.58372344748608
varDE	0.873	0.544	0.976	0.238	0.287	0.169	0.44	0.548	0.6135038397032	5.45273432493617e-12	0.388139707473982
EE	0.644	0.947	0.968	0.741	0.82	0.621	0.887	0.985	0.876308757710664	0.000330916303915198	0.0685965041626237
EE	0.694	0.96	0.701	0.406	0.967	0.951	0.767	0.707	0.877320784833725	0.0383692439338382	0.500368177677829
EE	0.241	0.262	0.302	0.318	0.409	0.416	0.278	0.306	0.183252044490473	4.2468518495694e-07	0.251166471728883
EE	0.697	0.541	0.694	0.393	0.606	0.588	0.597	0.782	0.743474576749353	0.000220931758964937	0.159626981326426
EE	0.377	0.326	0.326	0.437	0.113	0.116	0.11	0.414	0.171462034784947	5.16548153102069e-26	0.0620902299314425
EE	0.327	0.465	0.3	0.422	0.4	0.572	0.363	0.144	0.37021275241075	4.06774685440684e-11	0.229534868129551
EE	0.789	0.772	0.792	0.83	0.809	0.782	0.811	0.97	0.476821517123521	1.2477978458353e-24	0.878678094032656
EE	0.104	0.045	0.078	0.052	0.139	0.062	0.128	0.072	0.00271615136191925	7.85920971498897e-98	0.011293129050969
EE	0.376	0.286	0.321	0.189	0.421	0.334	0.207	0.225	0.191752130363763	9.11839125453944e-14	0.0390177303902809
EE	0.79	0.781	0.927	0.933	0.71	0.604	0.834	0.772	0.833390501747541	0.0563994795364019	0.868573988085912
EE	0.161	0.267	0.21	0.314	0.124	0.219	0.149	0.228	0.147216965267655	2.26495291508323e-40	0.0164351218296501
EE	0.014	0.01	0.013	0.009	0.008	0.008	0.008	0.008	0.00377281698195345	1.19557593176691e-252	4.22396021264615e-05
EE	0.38	0.406	0.428	0.377	0.259	0.293	0.271	0.226	0.13876724531787	7.6421647145156e-44	0.192675789048226
EE	0.747	0.798	0.744	0.861	0.946	0.934	0.992	0.832	0.936883089077224	0.0436427932502278	0.947821701300679
EE	0.975	0.957	0.859	0.845	0.942	0.979	0.924	0.866	0.874115525671092	3.66563442540701e-05	0.898575174027259
varDE	0.578	0.541	0.626	0.273	0.478	0.392	0.453	0.147	0.925482787548132	3.78009127494198e-25	0.00188349874760475
EE	0.964	0.976	0.983	0.929	0.771	0.712	0.847	0.722	0.775177297202218	0.337952799891616	0.96346344415246
meanDE	0.096	0.15	0.101	0.262	0.233	0.302	0.228	0.401	0.17251710794733	9.8893376029735e-17	0.0281903149341364
EE	0.362	0.461	0.404	0.554	0.359	0.488	0.385	0.502	0.462777696917091	1.0666096967616e-33	0.280317197862133
meanDE	0.994	0.701	0.937	0.434	0.784	0.557	0.936	0.608	0.821640371808596	0.00159853113949725	0.151348548528385
EE	0.478	0.371	0.46	0.521	0.353	0.272	0.334	0.418	0.343035269334722	2.02008196303197e-16	0.165352602151916
EE	0.129	0.2	0.071	0.182	0.015	0.038	0.015	0.031	0.000207051469678213	1.18546357103304e-71	7.83786870246706e-06
varDE	0.543	0.33	0.432	0.07	0.437	0.247	0.326	0.055	0.293536152815413	7.85461056735821e-135	0.207825570612814
meanDE	0.317	0.346	0.307	0.321	0.138	0.148	0.121	0.168	0.0720335694608464	1.3197036175492e-49	0.0722762852829609
EE	0.48	0.601	0.564	0.685	0.177	0.221	0.196	0.257	0.325248822306269	2.58039865671005e-11	0.0683704399217648
EE	0.819	0.832	0.762	0.893	0.83	0.832	0.839	0.821	0.790218834580609	3.09420481944504e-07	0.206007768766693
EE	0.55	0.556	0.522	0.295	0.306	0.314	0.169	0.185	0.189340287692252	2.91361390274701e-21	0.0112572003171781
EE	0.818	0.734	0.758	0.7	0.434	0.382	0.406	0.375	0.285237928170969	2.46762106731311e-42	0.236770883254608
meanDE	0.167	0.222	0.244	0.414	0.179	0.237	0.172	0.117	0.464596238487096	1.36566877576398e-08	0.0397712639523083
EE	0.653	0.678	0.571	0.753	0.991	0.955	0.686	0.895	0.991844574924578	0.00104735272108348	1
varDE	0.78	0.582	0.665	0.015	0.765	0.732	0.345	0.014	0.211460931055624	0.00190397550153266	0.124860414422098
EE	0.012	0.024	0.011	0.002	0.008	0.008	0.008	0.015	3.81751171902094e-05	1.68201500350936e-119	1.15356321732438e-07
EE	0.827	0.673	0.793	0.432	0.594	0.555	0.609	0.481	0.664752898452821	0.0027121040863927	0.269360268557551
EE	0.733	0.686	0.757	0.36	0.66	0.569	0.782	0.801	0.667969288509004	3.50874820222748e-09	0.327155620681197
varDE	0.203	0.122	0.048	0.065	0.422	0.253	0.153	0.008	0.0564321100055479	2.48722412498037e-41	0.0201768527889414
EE	0.239	0.34	0.243	0.366	0.275	0.423	0.283	0.455	0.31593293701204	7.72161719724723e-15	0.0326881141107572
EE	0.706	0.777	0.969	0.917	0.565	0.727	1	0.735	0.806795083482775	0.121651803079308	0.738286021920192
EE	0.113	0.17	0.154	0.309	0.261	0.387	0.271	0.802	0.247329004444984	1.36991150650027e-22	0.00616151117774735
EE	0.946	0.98	0.727	0.484	0.693	0.751	0.643	0.707	0.559660036124915	2.46839831874627e-10	0.0587088205864004
EE	0.408	0.535	0.526	0.957	0.741	0.652	0.701	0.99	0.541418430290071	2.59555681913007e-10	0.917346618524797
EE	0.584	0.779	0.613	0.543	0.954	0.991	0.85	0.861	0.925339309187808	2.28930810156591e-05	0.00458920233630667
EE	0.092	0.11	0.102	0.126	0.216	0.196	0.219	0.129	0.39367264476562	4.91308390733385e-32	0.152591414136839
EE	0.562	0.626	0.607	0.615	0.399	0.318	0.267	0.318	0.112533122320545	1.69700942836844e-159	0.225300155956917
EE	0.66	0.913	0.657	0.96	0.927	0.82	0.898	0.993	0.881446012186362	0.299010992568795	0.733530705101794
EE	0.113	0.152	0.148	0.243	0.17	0.136	0.187	0.248	0.343198773619269	5.07237518749931e-58	0.0297782517403406
meanDE	0.131	0.131	0.13	0.13	0.073	0.082	0.07	0.082	0.00281498594686041	1.47545923129181e-258	0.00753574409228658
EE	0.69	0.846	0.845	0.815	0.688	0.896	0.905	0.866	0.502009103839635	0.0586135056425383	0.986527270533731
EE	0.37	0.202	0.441	0.092	0.309	0.185	0.492	0.141	0.296068034117818	1.74800441341877e-12	0.261365168114962
EE	0.755	0.751	0.725	0.347	0.522	0.615	0.538	0.324	0.966448580971601	3.25089661498611e-08	0.0182643043935618
meanDE	0.637	0.563	0.528	0.366	0.724	0.321	0.382	0.166	0.0585951330617294	1.55556340702835e-22	0.0608158503718635
EE	0.849	0.561	0.625	0.721	0.691	0.562	0.708	0.428	0.747407638304748	9.94740015671449e-06	0.0481858495712484
EE	0.418	0.543	0.577	0.9	0.788	0.704	0.733	0.983	0.656409946535286	0.0533301638030465	0.773776069652148
EE	0.968	0.849	0.843	0.837	0.67	0.678	0.638	0.646	0.707457553115525	1.15156963469538e-09	0.494701903484489
EE	0.802	0.785	0.871	0.918	0.498	0.543	0.666	0.832	0.731211874130895	6.17608785870838e-08	0.338395238724873
EE	0.667	0.557	0.868	0.573	0.212	0.142	0.277	0.449	0.333582813820936	1.75771759116815e-11	0.481422479220022
meanDE	0.047	0.032	0.052	0.172	0.166	0.106	0.13	0.203	0.203346963304661	3.81849462843264e-54	0.00655146693695833
EE	0.677	0.516	0.66	0.482	0.338	0.242	0.342	0.268	0.370986966768149	3.37794033727251e-31	0.101895024943172
EE	0.564	0.856	0.686	0.456	0.827	1	0.926	0.723	0.733354053836777	0.0129032578618256	0.212697981747748
EE	0.69	0.56	0.772	0.994	0.834	0.795	0.968	0.611	0.813883565109211	0.00348650818927012	0.0813778499810814
EE	0.034	0.036	0.332	0.37	0.033	0.033	0.351	0.147	0.313913239743963	4.21724198069163e-08	0.0501945933721159
EE	0.718	0.518	0.73	0.396	0.416	0.42	0.485	0.247	0.697350205699154	1.17836780674016e-08	0.0565605821096614
EE	0.98	0.757	0.861	0.353	0.989	0.672	0.83	0.452	0.772807370845588	5.891239625113e-05	0.119234276407721
EE	0.874	0.961	0.885	0.839	0.914	0.907	0.895	0.869	0.832211194499904	0.304141523798341	0.636941467173729
EE	0.162	0.12	0.265	0.19	0.164	0.172	0.098	0.131	0.123323643990208	6.89339404933947e-21	0.0158641758958171
EE	0.691	0.853	0.235	0.061	0.79	0.992	0.22	0.026	0.303514632653675	0.000514291513894677	0.153360772625593
EE	0.788	0.932	0.853	0.959	0.967	0.879	0.939	0.987	0.963444828734841	0.0888220666562452	0.961558279904836
EE	0.676	0.747	0.623	0.965	0.865	0.713	0.929	0.836	0.83033509995082	2.35505654886483e-06	0.169122365882841
EE	0.563	0.502	0.63	0.671	1	0.969	0.873	0.869	0.867779361316668	0.111164268912703	0.590164104261942
EE	NA	NA	0.819	0.993	NA	NA	0.746	0.992	0.800829508988514	0.173865840727884	0.883744410644186
EE	0.955	0.858	0.983	0.516	0.639	0.58	0.627	0.749	0.527142758305093	0.00221216432990464	0.904682178752936
EE	0.591	0.501	0.57	0.192	0.978	0.913	0.654	0.572	0.728375542550488	3.52433546540577e-05	0.279875367395755
varDE	0.766	0.57	0.614	0.965	0.635	0.492	0.512	0.9	0.952236618012735	1.33527552781555e-08	0.712777889345239
EE	0.4	0.402	0.497	0.207	0.304	0.338	0.264	0.064	0.731124124424903	0.000275060316101277	0.424312174775872
varDE	0.89	0.808	0.88	0.062	0.671	0.712	0.679	0.016	0.469189205244909	1.23827771360351e-25	0.143357431947639
EE	0.282	0.166	0.317	0.441	0.629	0.425	0.61	0.525	0.864083439118605	2.20025523454303e-06	0.487052326138863
varDE	0.749	0.769	0.889	0.681	0.651	0.533	0.58	0.533	0.814743873902688	5.08929469022094e-19	0.598053967650748
varDE	0.259	0.183	0.269	0.056	0.383	0.316	0.408	0.008	0.120439323917345	1.95629870995124e-19	0.243773739084919
varDE	0.292	0.323	0.266	0.687	0.189	0.27	0.226	0.833	0.710435202342618	6.89858123546777e-27	0.000470819950046474
EE	0.835	0.653	0.905	0.984	0.368	0.312	0.485	0.946	0.547449849526153	1.6234683092283e-05	0.0531822621141454
EE	0.697	0.845	0.84	0.356	0.866	0.653	0.899	0.397	0.869403291060234	0.00323777733196817	0.166500157476967
EE	0.102	0.072	0.106	0.823	0.429	0.405	0.571	0.655	0.289597909239183	1.35959523552836e-10	0.0218630766780381
EE	0.939	0.791	0.833	0.557	0.758	0.563	0.65	0.582	0.438351958715349	1.71602350972311e-14	0.286334687132842
EE	0.468	0.53	0.13	0.106	0.439	0.582	0.259	0.203	0.37075022911059	2.04981986312842e-06	0.031571249370341
EE	0.593	0.595	0.565	0.532	0.895	0.932	0.794	0.608	0.898853412800861	0.000700844164230018	0.931380742033226
EE	0.837	0.794	0.984	0.941	0.47	0.486	0.547	0.866	0.44498455052242	0.000405275189486175	0.168002549470473
EE	0.96	0.868	0.833	0.853	0.792	0.973	0.973	0.971	0.681550418774555	0.00844438508390482	0.99551687183301
EE	0.503	0.517	0.833	0.14	0.234	0.232	0.752	0.306	0.501581914115427	0.000410881633417647	0.584825346616831
meanDE	0.519	0.602	0.55	0.593	0.284	0.345	0.231	0.332	0.184690469982835	9.30024417522101e-09	0.449913123460984
EE	0.815	0.754	0.867	0.639	0.614	0.621	0.442	0.259	0.413135172235768	9.43679678954437e-13	0.156020214455181
EE	0.411	0.412	0.639	0.8	0.361	0.274	0.474	0.921	0.64093813904253	1.39135599678665e-09	0.0375498640420634
EE	0.237	0.245	0.271	0.384	0.089	0.122	0.104	0.177	0.110997189828786	1.14967606658546e-10	0.0147893263763983
EE	0.667	0.5	0.703	0.674	0.53	0.409	0.575	0.674	0.798401109092399	5.49086407983869e-05	0.160036696784218
meanDE	0.382	0.342	0.333	0.053	0.736	0.737	0.77	0.016	0.457559885695152	9.30567619921523e-08	0.500763776689562
EE	0.425	0.508	0.415	0.077	0.472	0.478	0.433	0.093	0.219522736485222	2.77042707412072e-25	0.494162334765181
EE	0.803	0.8	0.738	0.292	0.904	0.868	0.803	0.241	0.723265185751585	0.109430376516495	0.960609310304291
EE	0.581	0.411	0.711	0.56	0.508	0.282	0.635	0.378	0.619527603591501	3.81197958577636e-19	0.0919827300250462
meanDE	0.807	0.691	0.924	0.935	0.773	0.685	0.815	1	0.877767117131281	0.296946781753657	0.92676880925355
EE	0.515	0.66	0.535	0.547	0.601	0.672	0.636	0.83	0.569708068166452	5.07257094841191e-13	0.0568739944322144
EE	0.899	0.595	0.921	0.611	0.506	0.404	0.507	0.408	0.412309612300489	3.07573745694275e-20	0.158368678248115
EE	0.203	0.197	0.232	0.577	0.283	0.287	0.345	0.612	0.41966585989867	1.29316290680044e-38	0.10147896274862
varDE	0.672	0.537	0.407	0.634	0.639	0.521	0.538	0.419	0.919537029600778	1.67824217169481e-16	0.13478297049918
EE	0.203	0.267	0.273	0.271	0.393	0.525	0.533	0.54	0.319291931740698	1.32240604648652e-27	0.726815259931571
EE	0.435	0.423	0.362	0.541	0.553	0.557	0.354	0.426	0.413170630036443	1.95952473350289e-08	0.0914825107680034
EE	0.657	0.67	0.797	0.806	0.779	0.831	0.727	0.982	0.539275955534933	0.0740792460852082	0.547835437121061
varDE	0.076	0.177	0.068	0.166	0.016	0.06	0.016	0.066	0.0133990521539539	4.91652674022504e-156	0.00479596486506653
meanDE	0.888	0.742	0.96	0.901	0.853	0.771	0.907	1	0.773829054511545	0.547226646262425	0.926920623352101
EE	0.886	0.928	0.912	0.177	0.825	0.859	0.817	0.164	0.961583303946141	0.0157238707080882	0.160661404875369
EE	0.556	0.683	0.645	0.567	0.394	0.478	0.497	0.494	0.329206222250948	1.99524659257461e-06	0.508111443498512
varDE	0.449	0.434	0.51	0.397	0.193	0.147	0.16	0.083	0.431607871668157	3.46614984000875e-19	0.00821815239927456
meanDE	0.094	0.119	0.064	0.053	0.047	0.069	0.052	0.026	0.00203158598949802	2.26956923557946e-153	0.000885686165079332
