geneType	pval_M_zinb	pval_M_kde	pval_S0_zinb	pval_S0_kde	pval_S1_zinb	pval_S1_kde	deseq2_pval	mast_pval_glm	mast_pval_glmer
EE	0.222	0.262	0.217	0.235	0.233	0.255	0.245447467604395	5.29526806567528e-05	0.256578192320421
EE	0.765	0.935	0.764	0.943	0.764	0.946	0.920324508145969	0.100147716069147	0.436619143230115
EE	0.701	0.382	0.685	0.372	0.695	0.382	0.479499965117443	0.00177322872417543	0.441369978835034
EE	0.955	0.458	0.95	0.455	0.947	0.448	0.96944363734442	0.97164546385214	0.996912332966542
EE	0.923	0.909	0.928	0.919	0.933	0.923	0.964638619824048	0.194593628325749	0.952932688359876
EE	0.851	0.744	0.862	0.748	0.853	0.709	0.820021308704761	0.91682559257642	0.846016905877097
multDE	0.413	0.275	0.391	0.28	0.4	0.284	0.645718183396404	0.960898754533792	0.991432590544309
EE	0.703	0.547	0.705	0.552	0.721	0.563	0.521333170806149	0.203550395670983	0.435090992982441
EE	0.861	0.561	0.873	0.584	0.863	0.596	0.93056363050613	0.997510195614197	0.99451907425523
EE	0.91	0.522	0.886	0.555	0.9	0.559	0.596171966700739	0.416505038258741	0.711375325021737
EE	0.378	0.222	0.349	0.249	0.328	0.283	0.621429269988702	0.00093226758229413	0.643725771885011
dpDE	0.001	0.001	0.001	0.001	0.001	0.001	7.67560040060688e-14	5.56789922729966e-65	7.82341137970081e-07
EE	0.628	0.525	0.655	0.519	0.629	0.509	0.752016140489102	0.834005026721305	0.845382080114129
multDE	0.372	0.086	0.391	0.089	0.355	0.055	0.580018864725503	0.0139127394999269	0.514805754965543
EE	0.505	0.456	0.529	0.421	0.524	0.436	0.493789482864568	0.000901572780114926	0.644523294248796
EE	0.845	0.527	0.848	0.583	0.82	0.556	0.513617009082719	8.05736170066471e-05	0.699823335186767
dpDE	0.006	0.003	0.007	0.003	0.003	0.002	7.80711122013364e-05	1.00835763348842e-83	3.28687171473651e-06
multDE	0.055	0.019	0.048	0.014	0.066	0.026	0.157574077751866	0.00161000701416058	0.369806175488628
EE	0.463	0.742	0.459	0.712	0.464	0.745	0.413414369259066	0.00825210135801237	0.564437480840248
EE	0.917	0.167	0.912	0.129	0.921	0.138	0.369215168785164	0.0232019015599075	0.74995919201809
EE	0.876	0.794	0.87	0.822	0.867	0.811	0.690583142732493	0.113099970308564	0.811672220814621
EE	0.558	0.692	0.527	0.691	0.493	0.668	0.56499324315602	0.0238002046686642	0.757061703856166
EE	0.953	0.68	0.957	0.661	0.95	0.644	0.962274616240874	5.70034241468923e-11	0.872513370418906
EE	0.169	0.12	0.119	0.077	0.133	0.088	0.00572938952463916	5.34114288163727e-64	0.0123596821668315
EE	0.059	0.102	0.068	0.107	0.095	0.159	0.164819147036763	0.0059986211153161	0.184495889369074
EE	0.767	0.791	0.738	0.767	0.755	0.77	0.35914401735192	8.97923993127945e-06	0.714208160064288
multDE	0.257	0.347	0.293	0.359	0.3	0.372	0.626500381523283	7.22264987347168e-06	0.00658226067024464
EE	0.446	0.452	0.453	0.462	0.435	0.457	0.285238152801568	5.14223821248483e-08	0.30264039988292
multDE	0.215	0.002	0.21	0.001	0.221	0.002	0.124397604050763	0.00855794753156202	0.358774478247445
multDE	0.478	0.162	0.494	0.196	0.505	0.183	0.58605360151714	0.00878915772463823	0.51549165722938
multDE	0.81	0.362	0.802	0.362	0.786	0.358	0.438379137055241	1.28384204998261e-08	0.426475494609243
multDE	0.902	0.17	0.896	0.164	0.89	0.171	0.582743398353128	0.000499408316131493	0.76392771036764
EE	0.601	0.761	0.635	0.746	0.611	0.799	0.29682991339806	6.73268061849148e-21	0.607967344065623
EE	0.474	0.881	0.442	0.857	0.477	0.859	0.547139364607177	0.0446793887669504	0.496350861990481
EE	0.54	0.142	0.439	0.105	0.465	0.104	0.664448655301856	0.0711485459189296	0.749460578190205
multDE	0.548	0.655	0.551	0.646	0.533	0.635	0.943854496854194	0.027546585384827	0.29645224771783
EE	0.542	0.388	0.494	0.332	0.523	0.359	0.376039366713511	0.0029928297027637	0.424262971509786
EE	0.174	0.8	0.151	0.814	0.18	0.829	0.31800483028106	0.0322324828269047	0.309102269561362
EE	0.776	0.454	0.758	0.475	0.762	0.458	0.570184464428902	0.477721416768403	0.820594844469386
EE	0.748	0.651	0.739	0.668	0.751	0.684	0.231290683507098	7.14841936609785e-17	0.311843210209589
EE	0.088	0.142	0.103	0.157	0.097	0.138	0.0628860954712206	1.11099487196219e-10	0.0921604624784676
EE	0.958	0.872	0.96	0.877	0.949	0.868	0.748202718212616	0.526331497516291	0.927474682210241
EE	0.486	0.479	0.485	0.482	0.475	0.468	0.332176253491323	0.000126167835083931	0.502586063626519
EE	0.395	0.697	0.328	0.7	0.346	0.706	0.411392627455405	0.125818377904813	0.280498463180525
EE	0.034	0.06	0.046	0.051	0.043	0.046	0.124707119409745	2.63153441188874e-06	0.216930576871156
multDE	0.557	0.599	0.53	0.589	0.557	0.598	0.764165559520314	0.00101206570094549	0.0921377829213979
EE	0.167	0.659	0.162	0.669	0.165	0.644	0.288305736601917	0.0021029270769848	0.414965074751053
multDE	0.896	0.718	0.89	0.727	0.888	0.729	0.175079372981481	8.94658859707753e-32	0.0491915885464411
EE	0.613	0.632	0.601	0.638	0.594	0.619	0.230944615877206	0.00283585067979768	0.199015390259786
multDE	0.236	0.268	0.196	0.226	0.189	0.217	0.792128960852477	0.07569383132509	0.38822549459204
EE	0.272	0.536	0.263	0.543	0.256	0.549	0.492399176410612	0.0291885552687751	0.570731421704844
EE	0.329	0.729	0.267	0.679	0.276	0.691	0.348368870370334	0.0120866701587101	0.38128769267415
EE	0.681	0.799	0.705	0.777	0.7	0.754	0.731156422907595	0.063578126149152	0.988309829477229
EE	0.119	0.095	0.135	0.11	0.109	0.09	0.246428183250491	0.000223840166559858	0.298347864074283
dpDE	0.003	0.021	0.012	0.041	0.008	0.035	7.63688715734195e-06	8.12053089583709e-57	1.79135788173523e-07
EE	0.307	0.318	0.33	0.359	0.312	0.334	0.323911570922954	4.34693059064484e-07	0.33594292024143
EE	0.814	0.817	0.841	0.844	0.829	0.819	0.825831417562888	0.0142641614362736	0.815231473212296
dpDE	0.024	0.033	0.018	0.023	0.017	0.021	2.74051240701693e-05	1.44413781136231e-98	8.50799345905405e-07
EE	0.623	0.829	0.647	0.854	0.631	0.846	0.543510999914141	0.00931123662872767	0.652821860510921
EE	0.71	0.866	0.672	0.855	0.664	0.843	0.92564056595975	0.581067611950967	0.512284874713344
EE	0.141	0.145	0.141	0.147	0.126	0.129	0.121917514722819	4.23767619281587e-18	0.0863571314353612
EE	0.373	0.625	0.321	0.613	0.277	0.581	0.080375764349428	4.31641162896773e-61	0.439068105253208
dpDE	0.001	0.012	0.001	0.011	0.001	0.011	8.04005363682798e-11	1.67111767081744e-39	2.7584056882717e-06
EE	0.459	0.702	0.36	0.667	0.34	0.686	0.247661360811367	1.79956880990362e-14	0.51640798296004
EE	0.824	0.874	0.832	0.897	0.825	0.873	0.419261729822481	4.5645179189567e-05	0.577524587288132
EE	0.507	0.481	0.481	0.465	0.522	0.5	0.855567977980945	0.843045838153577	0.932365039944428
dpDE	0.008	0.003	0.008	0.005	0.006	0.006	4.23885755250812e-05	9.71940296692164e-143	3.87613098998527e-05
multDE	0.26	0.024	0.258	0.032	0.266	0.038	0.783004300741203	0.661525539542079	0.747272067099286
dpDE	0.402	0.323	0.442	0.334	0.389	0.301	0.149040824301061	1.92722231794753e-16	0.0942174052023529
EE	0.294	0.355	0.215	0.274	0.207	0.269	0.30218878055609	0.00339231903231002	0.251461650424805
EE	0.428	0.551	0.471	0.542	0.443	0.563	0.334482301292328	0.0407159026714943	0.161285893868647
multDE	0.258	0.366	0.284	0.422	0.287	0.416	0.724789991933494	0.0102073461497797	0.726930003764919
multDE	0.157	0.197	0.132	0.191	0.125	0.178	0.0471847791496478	0.166456979561637	0.282039072910155
multDE	0.535	0.303	0.561	0.315	0.569	0.282	0.45211186640142	0.000960631561200064	0.368048631425931
dpDE	0.001	0.002	0.001	0.006	0.001	0.005	8.66016143125074e-19	1.93121342153344e-148	1.14333129820308e-09
multDE	0.797	0.73	0.801	0.69	0.797	0.696	0.340331755135444	5.02662971118213e-29	0.137022413092675
EE	0.308	0.479	0.314	0.428	0.303	0.47	0.21940350861985	1.66244462989057e-16	0.250839789195734
EE	0.302	0.352	0.307	0.355	0.31	0.389	0.312666915305654	0.0245590992367878	0.376512429488781
multDE	0.725	0.801	0.705	0.803	0.713	0.814	0.783905580066938	0.0057174698051487	0.552144516947254
dpDE	0.001	0.005	0.001	0.006	0.001	0.008	1.88970352167912e-14	8.44921742186469e-83	4.98383594580133e-08
EE	0.302	0.317	0.291	0.296	0.288	0.306	0.421445457460713	0.000221496484937811	0.603525701102622
EE	0.542	0.609	0.534	0.589	0.552	0.611	0.474868761940858	0.00109418223720194	0.656444473345621
EE	0.915	0.978	0.92	0.979	0.919	0.973	0.661591470616409	0.246131979124787	0.651517919714102
EE	0.213	0.229	0.23	0.266	0.194	0.238	0.269378835298856	0.000182412377598675	0.309421116017102
EE	0.496	0.581	0.372	0.426	0.41	0.461	0.679100361753336	1.45398334608843e-07	0.483579143062072
EE	0.714	0.79	0.646	0.772	0.629	0.767	0.807041416186879	0.714372517376398	0.956217432022263
EE	0.395	0.451	0.348	0.397	0.293	0.359	0.254686801689143	1.51364513709982e-27	0.343825222796306
EE	0.881	0.792	0.837	0.787	0.843	0.786	0.213371436744408	0.0174793833353946	0.164399982199976
EE	0.143	0.276	0.155	0.257	0.193	0.34	0.123059898218484	3.85270701766334e-12	0.079366131847153
EE	0.849	0.948	0.847	0.936	0.835	0.948	0.896551411430579	0.731146924251169	0.932033378486414
EE	0.482	0.629	0.497	0.624	0.476	0.627	0.984544488310794	0.530711307244018	0.915066179872672
EE	0.119	0.157	0.133	0.145	0.133	0.144	0.124621916232189	9.09643887004925e-26	0.166903954822481
EE	0.977	0.726	0.983	0.742	0.969	0.731	0.723048345850275	0.608507634716343	0.862909311310612
multDE	0.509	0.069	0.474	0.06	0.47	0.052	0.703277979622276	0.915037515077192	0.98914259120792
multDE	0.201	0.032	0.19	0.022	0.191	0.029	0.269195606917893	0.00136510218799445	0.46073658460553
EE	0.159	0.365	0.107	0.283	0.118	0.283	0.144395750591184	9.97153146343843e-20	0.117180188553218
EE	0.987	0.907	0.989	0.9	0.984	0.89	0.78314259463485	0.251561423710132	0.867396702487896
EE	0.706	0.709	0.718	0.71	0.684	0.684	0.885497140614374	0.0144250310459627	0.841662643350378
multDE	0.326	0.365	0.327	0.394	0.333	0.393	0.13473105646122	2.01325098325775e-08	0.50125904445515
EE	0.959	0.48	0.952	0.472	0.952	0.517	0.353272741072912	0.00157224803086961	0.243678192790215
EE	0.103	0.076	0.077	0.107	0.07	0.082	0.321760843455634	0.104303231231881	0.602153242155203
EE	0.916	1	0.917	1	0.915	1	0.661708301231933	0.029846149143944	0.629832753023271
EE	0.814	0.61	0.772	0.565	0.784	0.547	0.583860645934504	0.0220185565082092	0.54360336131165
multDE	0.666	0.453	0.655	0.423	0.643	0.434	0.489990696017099	3.90805374956249e-07	0.264943995456146
EE	0.798	0.846	0.744	0.833	0.752	0.839	0.707675995901828	0.0195251826242221	0.738040787427388
EE	0.96	0.928	0.96	0.919	0.956	0.9	0.725444704172227	0.166777454182952	0.920565010000919
EE	0.91	0.988	0.898	0.985	0.907	0.977	0.955220705981745	0.983009756625458	0.954319540722872
multDE	0.783	0.186	0.802	0.184	0.805	0.216	0.547060171861036	0.0023727543617493	0.462213332896244
EE	0.547	0.524	0.493	0.518	0.498	0.516	0.54567857855729	1.77687939266752e-27	0.794299317795464
EE	0.528	0.818	0.54	0.831	0.521	0.802	0.447843355144073	0.251874475409928	0.615869512359222
EE	0.248	0.223	0.228	0.177	0.223	0.156	0.0726796919358838	1.60493492147445e-10	0.197870570991584
multDE	0.359	0.037	0.406	0.043	0.4	0.043	0.716555492406548	0.464390719061158	0.939928292841
multDE	0.123	0.011	0.134	0.022	0.132	0.025	0.599817926558621	0.836395486488174	0.930433950442734
multDE	0.775	0.83	0.797	0.81	0.794	0.799	0.171408476017525	2.40351680925369e-09	0.0305566143417021
EE	0.872	0.844	0.88	0.842	0.879	0.838	0.809764804769883	0.133081814154586	0.79113794846987
EE	0.469	0.496	0.464	0.495	0.487	0.523	0.23020110561138	1.86932453722633e-28	0.386297850471001
EE	0.447	0.897	0.433	0.727	0.425	0.531	0.162134162070627	5.00984486559952e-32	0.119095056435866
dpDE	0.003	0.001	0.001	0.002	0.004	0.004	1.57350616414806e-08	1.61784505240557e-117	4.87526486148797e-09
EE	0.563	0.941	0.449	0.77	0.458	0.583	0.428904450596379	1.09127127120378e-07	0.643992340186816
dpDE	0.004	0.001	0.004	0.002	0.002	0.002	3.25267841805567e-07	4.70305759476561e-72	3.93993577466464e-08
EE	0.405	0.304	0.394	0.283	0.369	0.251	0.385413514297793	0.00781441076469521	0.240139912494482
EE	0.913	0.641	0.903	0.569	0.911	0.6	0.710459691203386	0.169985843167405	0.545822566790863
multDE	0.257	0.143	0.265	0.149	0.266	0.139	0.205050232469682	0.0052425835645782	0.290411543351783
EE	0.654	0.759	0.592	0.777	0.591	0.769	0.588769395469074	0.556629774020527	0.763101596199933
EE	0.122	0.531	0.101	0.492	0.098	0.522	0.263715550931907	0.0401985526095972	0.644671608433443
EE	0.92	0.832	0.92	0.84	0.926	0.854	0.825040767660761	0.196499801290783	0.966616324061897
EE	0.859	0.601	0.836	0.617	0.822	0.582	0.880418683967719	0.756947156091047	0.545112204976722
EE	0.695	0.409	0.705	0.373	0.692	0.366	0.709839823232632	0.550901244180526	0.809820419355567
EE	0.827	0.588	0.844	0.592	0.833	0.614	0.776486167532433	0.272355697760057	0.732468566533051
dpDE	0.578	0.494	0.525	0.482	0.531	0.47	0.385409503596478	3.95835191766025e-09	0.600786906172047
EE	0.771	0.615	0.758	0.564	0.772	0.58	0.513734058435749	0.0105660516885242	0.523737528768589
EE	0.732	0.911	0.736	0.919	0.722	0.909	0.717556830354671	0.0296640261363739	0.698704632705303
dpDE	0.71	0.145	0.654	0.12	0.644	0.139	0.774571941271949	6.82909462695037e-32	0.63400981711488
EE	0.788	0.017	0.768	0.013	0.815	0.011	0.574723686580435	0.0936989465529227	0.652634853632855
EE	0.849	0.791	0.8	0.766	0.798	0.748	0.992124898240461	0.0501829313563795	0.503987640053166
EE	0.98	0.728	0.981	0.73	0.985	0.738	0.454965376096129	1.04359114087913e-05	0.334979857640722
EE	0.745	0.784	0.731	0.742	0.722	0.754	0.622388356706331	0.237301169561358	0.34104590031113
EE	0.797	0.85	0.832	0.851	0.822	0.837	0.697938241029445	0.77730689778257	0.916183230229011
EE	0.368	0.179	0.407	0.197	0.417	0.188	0.802374294255613	0.6191177488924	0.77182051321373
EE	0.391	0.569	0.385	0.587	0.352	0.554	0.588128213975043	0.0254857374489624	0.593653951366003
multDE	0.403	0.421	0.422	0.428	0.413	0.414	0.820203081521935	0.281279504224527	0.807394983092105
EE	0.35	0.755	0.405	0.779	0.382	0.783	0.595024447694221	0.235861654014108	0.730480064495834
EE	0.794	0.61	0.787	0.635	0.77	0.613	0.572777597515845	0.0216001574102013	0.587807988758926
EE	0.264	0.689	0.257	0.708	0.273	0.716	0.270410340759853	0.00384310971880746	0.336499048250933
EE	0.925	0.349	0.936	0.277	0.927	0.311	0.723905529884087	0.040388060033639	0.73985026981331
multDE	0.556	0.084	0.573	0.105	0.55	0.093	0.958989400187181	0.639924946826624	1
dpDE	0.511	0.763	0.529	0.776	0.509	0.791	0.429648623532947	2.72585821596758e-06	0.761768355986315
EE	0.192	0.483	0.178	0.498	0.214	0.546	0.160879255927265	3.24957574490576e-34	0.215665127955887
EE	0.932	0.98	0.941	0.983	0.935	0.978	0.871202412407765	0.194466070069975	0.933638558890561
multDE	0.949	0.599	0.953	0.598	0.955	0.589	0.00506755697924235	6.94350330908302e-36	9.89225696035732e-06
EE	0.199	0.171	0.17	0.193	0.176	0.175	0.3552869036722	0.00176065048467932	0.137342446253974
multDE	0.372	0.349	0.367	0.366	0.375	0.37	0.535578107363752	0.00204674575311664	0.0316572951744689
EE	0.338	0.222	0.372	0.23	0.365	0.225	0.482945617799976	0.0793356025798078	0.79614041963459
EE	0.372	0.195	0.377	0.196	0.384	0.197	0.150502974227991	0.00346161289502724	0.273724508913886
multDE	0.743	0.024	0.757	0.032	0.74	0.026	0.195421058457144	1.09518084155007e-14	0.227591763554398
EE	0.795	0.805	0.762	0.771	0.718	0.735	0.70834852729006	8.4037833026934e-16	0.881782020004786
dpDE	0.485	0.311	0.484	0.314	0.487	0.345	0.145925482995813	3.2616338627507e-13	0.0834667510265321
dpDE	0.224	0.107	0.187	0.061	0.167	0.046	2.49086427102256e-05	1.03088566931042e-45	3.51387634606867e-05
EE	0.716	0.69	0.738	0.702	0.681	0.647	0.500817055056043	7.40710130010967e-05	0.569015071445118
EE	0.571	0.362	0.565	0.376	0.549	0.383	0.136953282358915	6.57597268304459e-10	0.168834853898899
dpDE	0.73	0.23	0.734	0.266	0.713	0.25	0.588644531311376	4.89309182952491e-11	0.789982996746904
dpDE	0.001	0.001	0.001	0.001	0.001	0.002	9.99957168973497e-28	1.26918213497925e-87	1.48615473090871e-12
dpDE	0.673	0.908	0.647	0.903	0.651	0.879	0.480884452101221	4.51696437483344e-06	0.526605193806068
EE	0.674	0.615	0.699	0.643	0.614	0.556	0.33903782678554	0.014987110263594	0.101034313390996
EE	0.32	0.465	0.329	0.504	0.349	0.501	0.243997327682349	2.65551981859805e-18	0.167737137603665
dpDE	0.151	0.159	0.172	0.176	0.154	0.168	0.000743397657165646	8.8123455238924e-54	2.8498180740707e-05
EE	0.034	0.035	0.026	0.03	0.029	0.032	0.015942516836459	1.35171964148641e-109	0.00929947155036533
EE	0.459	0.787	0.459	0.8	0.422	0.748	0.579208254656953	0.138016527192067	0.444028180150887
EE	0.317	0.23	0.343	0.232	0.333	0.24	0.595282055537854	0.0155695062975486	0.518999481307038
EE	0.591	0.494	0.612	0.533	0.603	0.506	0.687330055753402	0.233001272733881	0.793767135619745
EE	0.575	0.81	0.586	0.8	0.61	0.803	0.221569380049612	7.29298658460628e-07	0.207601787109975
EE	0.808	0.937	0.807	0.941	0.807	0.943	0.643475402328643	0.000853892944755447	0.754168802141506
EE	0.724	0.504	0.687	0.467	0.693	0.471	0.328374683397099	0.0278397961413352	0.080656566089113
EE	0.906	0.928	0.847	0.923	0.869	0.948	0.802657415886431	0.516401000689529	0.944250478946452
EE	0.009	0.007	0.009	0.013	0.008	0.012	0.00126799433131776	2.59757798806158e-33	0.0030299085016514
EE	0.083	0.1	0.092	0.105	0.077	0.083	0.00564645290481397	1.87156285350467e-86	0.0488091220971986
EE	0.727	0.9	0.673	0.904	0.692	0.886	0.477134212677091	0.000116862890798008	0.472286006425424
EE	0.372	0.714	0.389	0.709	0.389	0.725	0.320427408403154	0.0033620507473036	0.217229016944113
EE	0.486	0.238	0.516	0.249	0.478	0.24	0.265654688473516	2.62647320914493e-09	0.227160381722857
EE	0.438	0.654	0.459	0.648	0.452	0.654	0.537439574118435	0.191671428200679	0.611912291482417
multDE	0.366	0.002	0.336	0.004	0.343	0.003	0.670678998966444	0.0322903542784453	0.839240813627883
multDE	0.618	0.692	0.604	0.698	0.594	0.668	0.742014600768198	0.055341532440454	0.540355923579024
multDE	0.255	0.084	0.194	0.046	0.209	0.055	0.44558663708153	0.768505051191273	0.909141944242446
EE	0.12	0.382	0.101	0.359	0.101	0.367	0.0962555174656195	1.91737987288076e-08	0.063797340794575
multDE	0.206	0.204	0.22	0.211	0.194	0.198	0.0862609966365388	2.55428724997172e-27	0.185017251919801
EE	0.881	0.893	0.838	0.862	0.866	0.868	0.609899174020281	3.87037884701321e-06	0.884684211868768
dpDE	0.002	0.005	0.002	0.003	0.001	0.002	2.92726920684201e-16	5.06183154080933e-109	4.06530991697208e-14
dpDE	0.001	0.001	0.001	0.003	0.001	0.001	3.14396759034916e-22	4.78307105347159e-74	3.712076416606e-09
multDE	0.333	0.427	0.315	0.382	0.325	0.415	0.494865451387619	0.20802077438941	0.58987222022991
EE	0.08	0.086	0.088	0.097	0.096	0.098	0.0173506412748917	2.37779554885096e-43	0.00937821518376033
multDE	0.745	0.404	0.75	0.357	0.715	0.371	0.278040900360039	1.90311253378683e-08	0.17129719593849
EE	0.83	0.617	0.853	0.632	0.826	0.628	0.810504680671005	0.346229279423485	0.902641564539322
EE	0.355	0.42	0.388	0.407	0.394	0.394	0.979451424003706	0.402400732596746	0.749724300856848
EE	0.989	0.322	0.98	0.308	0.977	0.303	0.724499356874352	0.637787716654317	0.880347717900158
EE	0.248	0.199	0.176	0.141	0.178	0.154	0.165608920777084	1.31518601312976e-30	0.256571541144485
EE	0.386	0.125	0.407	0.115	0.435	0.13	0.65218153986034	0.178409195874686	0.711653946612449
EE	0.561	0.752	0.571	0.717	0.549	0.717	0.522766488235205	0.608447385081692	0.762716478671136
dpDE	0.002	0.001	0.001	0.001	0.002	0.003	5.00960697111636e-14	1.40629172115325e-227	1.70178752427572e-09
EE	0.941	0.991	0.921	0.99	0.917	0.987	0.976829064895489	0.579042006319145	0.908259110202691
EE	0.513	0.55	0.525	0.549	0.532	0.555	0.43513662024208	0.0208614419770399	0.507422721314167
EE	0.129	0.224	0.133	0.17	0.118	0.174	0.281819240757427	0.000318154449394329	0.3305769709487
EE	0.279	0.274	0.306	0.307	0.302	0.299	0.275155803460439	4.06197831697374e-11	0.38019668090019
EE	0.37	0.424	0.325	0.409	0.375	0.464	0.466996111441839	5.02123105152717e-07	0.53860897090312
EE	0.808	0.797	0.804	0.773	0.812	0.787	0.861812604354253	0.000508509026390425	0.757790059914244
EE	0.584	0.831	0.518	0.812	0.554	0.834	0.689124574645898	0.15200455147968	0.565648439129867
EE	0.269	0.82	0.29	0.841	0.302	0.828	0.278766319555425	0.00250939625735418	0.174207942374804
EE	0.535	0.788	0.463	0.795	0.463	0.764	0.565866099017011	0.035660428232638	0.602691169628156
EE	0.184	0.232	0.176	0.188	0.18	0.176	0.0935172040178329	6.51124157122384e-12	0.130507498716527
dpDE	0.015	0.033	0.011	0.027	0.018	0.037	0.00104626144854091	1.25864349019155e-96	0.00017147227843394
dpDE	0.013	0.008	0.011	0.011	0.014	0.013	0.000184656029845239	8.35473288856306e-217	0.00233695973348315
EE	0.787	0.569	0.779	0.565	0.756	0.573	0.67987420388938	0.355758393531528	0.547413126365938
EE	0.69	0.785	0.644	0.714	0.686	0.762	0.245264981078138	6.57779676418131e-08	0.637580126516348
EE	0.526	0.526	0.5	0.472	0.467	0.421	0.276546258806986	1.61999475067795e-15	0.606129594028071
EE	0.801	0.548	0.82	0.531	0.806	0.533	0.580451072263752	3.6618341022875e-07	0.690140066795055
EE	0.928	0.917	0.911	0.91	0.908	0.923	0.817519869148832	0.00792742374551878	0.843435645155487
EE	0.725	0.519	0.719	0.509	0.681	0.479	0.731636106250764	0.425736468665302	0.89847185894996
multDE	0.331	0.193	0.312	0.164	0.279	0.158	0.36509057656185	0.000872114294647539	0.70941998075794
EE	0.324	0.134	0.215	0.134	0.165	0.123	0.12903059748394	1.84340992829615e-22	0.137895760994935
dpDE	0.889	0.758	0.895	0.741	0.897	0.759	0.516732647752926	2.69312232997497e-18	0.393659344452644
EE	0.178	0.242	0.142	0.166	0.147	0.203	0.0781838498018728	1.85585835879482e-19	0.0497666676846369
multDE	0.321	0.144	0.294	0.122	0.28	0.122	0.598064428372793	0.488019743444688	0.623767979226535
EE	0.323	0.284	0.305	0.262	0.331	0.288	0.248504933620203	5.99477033112256e-10	0.20156668086513
EE	0.325	0.571	0.343	0.587	0.313	0.537	0.135243945215149	0.000608081793830935	0.115199894117908
EE	0.776	0.944	0.714	0.918	0.696	0.943	0.874079899362977	0.19568058732206	0.886618566758251
EE	0.068	0.105	0.065	0.076	0.084	0.095	0.0115816770328465	6.67436920236041e-57	0.015353940087344
multDE	0.673	0.695	0.639	0.655	0.677	0.705	0.501128900192958	0.000131285830632188	0.229214016401311
EE	0.898	0.826	0.896	0.816	0.917	0.832	0.510332902450309	0.0478539207176752	0.397180487333184
EE	0.344	0.226	0.377	0.267	0.338	0.258	0.843657231495681	0.247273742723095	0.896940769388715
EE	0.829	0.922	0.832	0.921	0.812	0.92	0.524657439621978	0.0404055588593577	0.173683674304066
EE	0.625	0.598	0.596	0.567	0.617	0.566	0.458041435778262	0.00159343497874866	0.364620120540882
EE	0.461	0.35	0.462	0.343	0.434	0.325	0.128823386238322	1.33304236517639e-14	0.105250269033462
EE	0.493	0.417	0.48	0.421	0.47	0.407	0.632043150651985	0.0809647906141977	0.590910757822832
EE	0.543	0.53	0.545	0.516	0.549	0.522	0.609770579993308	0.000190044272397448	0.731949364508944
EE	0.549	0.651	0.604	0.668	0.561	0.606	0.579316090770992	5.18094656638483e-22	0.697174572289322
EE	0.888	0.974	0.884	0.969	0.896	0.976	0.91236673739868	0.824261760045993	0.981512669119965
multDE	0.521	0.533	0.53	0.524	0.536	0.526	0.606490987007612	0.00231963154113394	0.341974540346012
EE	0.415	0.493	0.406	0.513	0.402	0.468	0.33975470540155	0.000350586579262572	0.344447432047821
EE	0.084	0.068	0.065	0.054	0.061	0.041	0.0758152507337659	5.89480982695009e-47	0.0455826467666657
EE	0.804	0.901	0.737	0.859	0.717	0.845	0.869562784796388	1.30918013798998e-05	0.811009868174902
EE	0.405	0.273	0.408	0.268	0.369	0.294	0.21182694556128	0.0167161013737856	0.176818840981222
EE	0.352	0.936	0.33	0.917	0.32	0.912	0.635309024953366	0.011165608991995	0.918494989690344
dpDE	0.043	0.15	0.052	0.157	0.049	0.149	1.56448810263326e-05	5.62903665104339e-42	7.1775747900449e-07
EE	0.666	0.384	0.64	0.379	0.651	0.363	0.336993178050945	8.637393951993e-06	0.348003659896487
EE	0.361	0.347	0.331	0.393	0.267	0.331	0.196776902487009	2.66783043169814e-17	0.27368046049684
EE	0.137	0.137	0.161	0.16	0.15	0.151	0.0431983338677738	4.26348635545384e-18	0.0201322343524458
multDE	0.139	0.001	0.151	0.001	0.159	0.005	0.366931502760452	1.57443268408742e-09	0.308971492426175
dpDE	0.411	0.404	0.394	0.389	0.39	0.378	0.421594316875036	7.14081860782315e-24	0.307393848034352
EE	0.262	0.104	0.286	0.097	0.296	0.118	0.319146848400181	0.00074346159753374	0.289260405472143
EE	0.193	0.44	0.131	0.417	0.144	0.343	0.147386769960869	1.62177301935131e-65	0.0596953728572344
EE	0.265	0.354	0.298	0.371	0.29	0.353	0.323198361205901	9.78420785101443e-05	0.672583103869925
EE	0.8	0.819	0.77	0.77	0.784	0.794	0.902010867108193	0.214003949390734	0.933020423546204
EE	0.206	0.181	0.135	0.112	0.167	0.139	0.0643665682013347	5.42790060032124e-35	0.125285748980546
EE	0.712	0.687	0.72	0.683	0.715	0.641	0.53863358082763	0.0440515002953176	0.362375310081203
dpDE	0.001	0.001	0.001	0.001	0.001	0.001	8.56183885680948e-12	2.60021290013075e-135	2.94085541730989e-12
multDE	0.421	0.028	0.417	0.022	0.419	0.03	0.425339102161765	0.232914456322284	0.913114194430666
EE	0.887	0.811	0.865	0.801	0.869	0.802	0.989405771044925	0.290615880615441	0.43727671064341
EE	0.813	0.78	0.806	0.793	0.809	0.811	0.997505972921028	0.600309290886575	0.988336118445118
EE	0.126	0.143	0.131	0.182	0.108	0.141	0.0823205913991549	8.2424987959638e-12	0.0976545107828752
EE	0.036	0.011	0.044	0.003	0.044	0.008	0.350687813233903	0.00560215064919725	0.341915899616306
dpDE	0.002	0.004	0.006	0.004	0.006	0.004	8.48597008674071e-05	2.08355058958686e-60	1.09288188036298e-06
