geneType	pval_M_zinb	pval_M_kde	pval_S0_zinb	pval_S0_kde	pval_S1_zinb	pval_S1_kde	deseq2_pval	mast_pval_glm	mast_pval_glmer
EE	0.155	0.126	0.138	0.121	0.129	0.116	0.0788918293036899	3.36247769806753e-58	0.0358825250020871
varDE	0.018	0.032	0.016	0.018	0.026	0.021	0.294230058077523	3.85936440179528e-27	0.00331016418728065
EE	0.658	0.547	0.677	0.552	0.644	0.55	0.524110371818462	0.200355690846951	0.647791762179038
EE	0.469	0.522	0.466	0.522	0.493	0.534	0.131020700058456	9.71758734340272e-08	0.312327118083108
EE	0.428	0.559	0.474	0.588	0.431	0.582	0.427366072497168	0.641050650176406	0.601565735569788
EE	0.988	0.891	0.987	0.904	0.99	0.882	0.761516150830124	0.466958730015587	0.517945673747052
EE	0.976	0.822	0.965	0.838	0.972	0.804	0.61654498414785	0.839803588642382	0.590962841707453
meanDE	0.695	0.531	0.712	0.55	0.705	0.55	0.926899649551757	0.88635279385772	0.936228574157748
EE	0.484	0.887	0.5	0.859	0.499	0.851	0.566754683368111	0.924635845987893	0.575076205130431
EE	0.837	0.791	0.859	0.797	0.86	0.785	0.633811944329906	0.00944336483942491	0.434998556360152
EE	0.059	0.054	0.069	0.063	0.088	0.082	0.196379069816452	3.36760562394141e-05	0.217990505260937
meanDE	0.093	0.583	0.072	0.587	0.068	0.59	0.0381871135937662	1.0270773498048e-08	0.0402068752658563
EE	0.781	0.789	0.772	0.802	0.766	0.795	0.974965010822258	0.000624166948098632	0.992860627808771
EE	0.609	0.601	0.618	0.63	0.594	0.641	0.761885294615869	0.11215337258093	0.803719855079655
EE	0.946	0.329	0.963	0.31	0.944	0.312	0.253937075781225	0.0105473536671776	0.548410540484336
EE	0.298	0.587	0.32	0.573	0.295	0.556	0.620720130815973	0.0555423623517897	0.703011997345389
EE	0.029	0.053	0.044	0.052	0.051	0.063	0.0338548393689528	4.44453240149971e-42	0.00904776394379386
varDE	0.454	0.908	0.485	0.932	0.497	0.927	0.890126009934924	1.97665859010183e-09	3.38086796914718e-05
EE	0.986	0.84	0.987	0.841	0.984	0.836	0.489753774718767	0.305794954587702	0.628396354750019
EE	0.068	0.689	0.062	0.638	0.06	0.636	0.0785412941174666	0.00528882037833271	0.726665430742859
EE	0.261	0.145	0.272	0.148	0.253	0.144	0.276353571394355	2.75638806078207e-08	0.111840950647979
varDE	0.008	0.977	0.005	0.962	0.005	0.961	0.352771264016237	5.72115498146623e-14	9.70818834328344e-08
EE	0.995	0.902	0.992	0.905	0.997	0.908	0.931454988790314	0.00509786515477269	0.934765437828121
EE	0.936	0.662	0.929	0.6	0.927	0.59	0.918004594405751	0.10545430545387	0.4836731641342
EE	0.845	0.997	0.838	0.997	0.823	0.995	0.838478577090055	0.507802560319172	0.957843886414103
varDE	0.013	0.071	0.016	0.07	0.011	0.073	0.0212893662580727	9.61561419990329e-19	8.94570879369295e-10
EE	0.653	0.645	0.619	0.599	0.632	0.602	0.589511357508476	0.896925501285988	0.78153789141939
EE	0.641	0.601	0.539	0.511	0.532	0.511	0.784275657524216	3.42807603612682e-08	0.928579057818053
EE	0.56	0.622	0.553	0.58	0.533	0.598	0.808490342343249	0.23439597550303	0.753553417883238
varDE	0.144	0.292	0.13	0.255	0.141	0.264	0.243308743726352	1.85550878258927e-17	0.0340264276336399
EE	0.247	0.098	0.242	0.103	0.237	0.101	0.0796385724585893	1.02631853976382e-08	0.0564158438111685
meanDE	0.164	0.109	0.167	0.13	0.16	0.111	0.0302921309928439	3.91768173639643e-23	0.0170337322091012
EE	0.306	0.622	0.333	0.611	0.293	0.608	0.883293643263951	0.152068927882631	0.614683043016278
EE	0.281	0.661	0.293	0.59	0.279	0.552	0.534975398536667	0.291236424452356	0.419536730710348
EE	0.751	0.676	0.738	0.673	0.748	0.705	0.646173901405409	6.38633334383249e-05	0.325989487423233
meanDE	0.904	0.993	0.899	0.955	0.922	0.957	0.88649075044135	4.78964252870385e-06	0.872166677857509
EE	0.07	0.031	0.083	0.044	0.082	0.054	0.0519880940656655	2.2633652903714e-16	0.0362771421744374
EE	0.291	0.511	0.304	0.489	0.292	0.517	0.303928432687351	0.141179682694837	0.481472796627937
EE	0.837	0.718	0.841	0.737	0.842	0.737	0.675803032585962	0.923799972399315	0.677376503775594
EE	0.975	0.942	0.975	0.921	0.968	0.923	0.784552488230991	0.0184514876315092	0.764449720265139
varDE	0.576	0.009	0.551	0.013	0.58	0.023	0.261718592791007	1.6609490310364e-18	0.00034433777675698
EE	0.364	0.366	0.343	0.342	0.372	0.366	0.559400366460133	0.000209860439956325	0.444664696998567
EE	0.521	0.643	0.517	0.636	0.522	0.617	0.879037766006553	2.3052941398637e-05	0.988150556274457
EE	0.301	0.254	0.287	0.274	0.317	0.25	0.902414430175952	0.0569450941696176	0.777131221653455
EE	0.337	0.369	0.377	0.392	0.374	0.376	0.375350705587243	3.1234195966621e-76	0.246156747658714
EE	0.897	0.669	0.885	0.636	0.874	0.642	0.556598777161478	7.49329419696287e-19	0.721961245647148
EE	0.357	0.231	0.358	0.165	0.313	0.163	0.0511000168965505	4.06334532981194e-07	0.0470467807513472
EE	0.363	0.746	0.348	0.743	0.346	0.742	0.627027096082232	0.266403857934333	0.481865112318377
EE	0.941	0.097	0.945	0.057	0.95	0.054	0.770478529101088	0.956399116551405	0.579804274949754
EE	0.449	0.872	0.416	0.848	0.359	0.844	0.76060733555205	0.384419266331176	0.37702668515651
EE	0.582	0.87	0.565	0.862	0.59	0.872	0.506550997938831	2.64517436951208e-24	0.703070315045406
meanDE	0.064	0.102	0.07	0.082	0.087	0.108	0.117410010253585	1.28669955900362e-12	0.0560856844441321
EE	0.666	0.819	0.675	0.817	0.685	0.819	0.598925477928151	0.280656751673607	0.713838269911932
EE	0.283	0.001	0.32	0.005	0.303	0.002	0.702265058569476	0.375990843456396	0.763695883553015
EE	0.557	0.258	0.518	0.311	0.533	0.297	0.575272530555109	0.592683532999235	0.892592174835652
varDE	0.607	0.421	0.554	0.422	0.576	0.43	0.605137337953024	3.42539936083389e-14	0.0343533721521872
varDE	0.069	0.076	0.083	0.097	0.08	0.086	0.00318754236958095	3.38138620001175e-144	0.0109166624784511
EE	0.78	0.886	0.778	0.899	0.768	0.905	0.990809065423346	0.679563576475013	0.969441670379244
EE	0.898	0.364	0.906	0.332	0.893	0.34	0.556176118210083	0.288400470140473	0.986728494972878
EE	0.656	0.084	0.678	0.1	0.622	0.086	0.0248415795083248	2.36701404980064e-06	0.00478523984978481
EE	0.333	0.362	0.346	0.363	0.337	0.373	0.246035689082578	0.283982673352005	0.20082702106462
EE	0.427	0.423	0.374	0.379	0.377	0.403	0.450956724635263	6.03629305236133e-05	0.950759207067339
EE	0.146	0.775	0.188	0.773	0.156	0.763	0.888375421837458	0.71114828318101	0.810371994738077
varDE	0.001	0.004	0.002	0.002	0.002	0.004	0.863595643277593	3.29453627996172e-19	1.36975672958841e-06
EE	0.789	0.816	0.785	0.809	0.783	0.788	0.568317443789617	1.80051566109587e-07	0.769429388857529
meanDE	0.033	0.016	0.018	0.016	0.02	0.021	1.09026976228171e-05	1.23235245051868e-45	0.0181438254994329
EE	0.868	0.902	0.871	0.855	0.892	0.876	0.452898883409779	0.05055356334041	0.465558627043154
meanDE	0.04	0.052	0.036	0.04	0.043	0.047	0.0191283954104682	1.74212506187301e-19	0.0099558786994733
varDE	0.403	0.247	0.415	0.239	0.416	0.274	0.950932357334694	6.30053312568542e-19	4.60423706955168e-06
EE	0.521	0.812	0.533	0.758	0.502	0.767	0.637679958398133	0.242153890614152	0.560114579314137
EE	0.213	0.836	0.237	0.842	0.222	0.814	0.457799789370194	0.405089834700728	0.65823311897905
EE	0.117	0.397	0.111	0.41	0.13	0.42	0.263857761650837	0.000249838362714682	0.481656345150754
meanDE	0.864	0.505	0.862	0.566	0.871	0.564	0.0210762641466921	2.25501103004439e-05	0.0144137747369487
EE	0.563	0.679	0.52	0.656	0.546	0.641	0.506949915029546	0.667770278155051	0.612734657034965
EE	0.979	0.633	0.984	0.668	0.982	0.659	0.654971919359979	0.832852281275678	0.560509264068678
varDE	0.184	0.655	0.204	0.662	0.188	0.649	0.445206593618954	2.94477481441748e-15	0.00014152000798072
EE	0.609	0.732	0.543	0.681	0.568	0.731	0.479985053267335	0.000335715899856879	0.507348860426377
EE	0.393	0.46	0.389	0.386	0.397	0.404	0.56368511206395	1.56564150667684e-09	0.821775101747456
EE	0.903	0.681	0.89	0.66	0.881	0.629	0.303371605766663	2.27533506703911e-09	0.291086002997319
meanDE	0.236	0.928	0.234	0.936	0.24	0.934	0.384988316774054	0.00030738568853734	0.571782384568587
EE	0.918	0.568	0.905	0.566	0.904	0.616	0.482059334947137	0.000304700517847447	0.58159413222477
EE	0.807	0.807	0.798	0.778	0.837	0.792	0.651382776186978	0.167618079391005	0.675112921912676
varDE	0.248	0.057	0.261	0.068	0.245	0.077	0.404062902761759	8.00241169437066e-23	2.0335273012671e-05
EE	0.134	0.665	0.11	0.641	0.119	0.644	0.382616439696329	0.000230280548936884	0.418991204007815
EE	0.354	0.121	0.376	0.133	0.372	0.14	0.353518280694471	0.00299557469708434	0.262403167539826
EE	0.722	0.604	0.721	0.602	0.717	0.615	0.0938071757644454	0.00842809067442919	0.0235606190896915
EE	0.908	0.53	0.91	0.496	0.915	0.502	0.562368272625411	0.0350115064896315	0.665426492992447
EE	0.059	0.174	0.063	0.162	0.069	0.156	0.577640527427853	0.0346447295382744	0.170328080316416
EE	0.333	0.713	0.288	0.741	0.274	0.747	0.313012262894713	4.17452910969017e-12	0.0753302230492318
EE	0.865	0.812	0.85	0.847	0.884	0.814	0.671801095075571	0.0166981383019618	0.903671275313412
EE	0.174	0.783	0.129	0.805	0.147	0.817	0.113179284539339	9.0899449694367e-12	0.159460619252468
EE	0.012	0.458	0.012	0.469	0.013	0.471	0.00131244282368064	1.39495953336514e-38	0.0944210977566678
EE	0.098	0.294	0.074	0.246	0.088	0.264	0.204558131817649	0.013974871508241	0.0435706757570408
EE	0.329	0.325	0.221	0.263	0.23	0.265	0.0626750291809547	1.38123357572392e-30	0.0837704753674598
meanDE	0.041	0.227	0.049	0.235	0.05	0.211	0.015189326353448	8.88316807119885e-15	0.00750198503331483
EE	0.608	0.397	0.577	0.41	0.643	0.406	0.757674948189211	0.406402116181041	0.2954330703691
varDE	0.045	0.188	0.035	0.165	0.045	0.184	0.777797663181221	4.68140847944194e-12	8.05965459034703e-07
EE	0.896	0.641	0.894	0.7	0.87	0.664	0.735596815898766	0.0578867586785	0.615233231089785
EE	0.473	0.439	0.48	0.398	0.459	0.405	0.5721125241262	0.00221176489741867	0.349012472146219
EE	0.876	0.885	0.852	0.864	0.864	0.87	0.724695787865911	4.19642504558751e-06	0.356494975264841
EE	0.279	0.534	0.273	0.517	0.266	0.523	0.51465080899261	0.0314256548621076	0.123042265091122
EE	0.384	0.749	0.381	0.798	0.382	0.773	0.581662331143382	0.113821540662925	0.663190517829242
meanDE	0.282	0.684	0.285	0.698	0.281	0.708	0.568407998465009	0.643860217979784	0.950788783478934
varDE	0.162	0.946	0.143	0.943	0.143	0.936	0.135345828550091	1.16482517357288e-12	4.0294239569207e-06
varDE	0.153	0.623	0.126	0.636	0.138	0.614	0.936669678301804	1.78358752113471e-19	2.14834829006167e-09
EE	0.249	0.375	0.222	0.36	0.256	0.399	0.316791940974127	3.66090791929196e-29	0.203049773180225
EE	0.459	0.228	0.515	0.179	0.491	0.192	0.37331306002033	0.184458605870908	0.323897355886711
EE	0.853	0.715	0.89	0.686	0.883	0.688	0.369207562076687	0.252074400726205	0.794888294587099
EE	0.796	0.525	0.821	0.433	0.803	0.458	0.387036200532665	0.0178723890714471	0.4530791740897
EE	0.526	0.89	0.51	0.887	0.522	0.882	0.209176831652676	0.0386720515536034	0.185339281954572
EE	0.918	0.362	0.906	0.322	0.902	0.323	0.792614312925719	0.439361999573295	0.811407564245068
EE	NA	0.807	NA	0.816	NA	0.821	0.606015794360805	0.605561262321761	0.839001303884977
meanDE	0.1	0.337	0.121	0.333	0.094	0.316	0.293216415839152	1.18290468596574e-19	0.325336044711226
varDE	0.146	0.846	0.133	0.837	0.146	0.828	0.23964410588956	8.71743254335653e-13	5.6913413683225e-06
EE	0.459	0.908	0.455	0.849	0.487	0.862	0.221327507759165	1.15792035908227e-07	0.47867261173551
meanDE	0.001	0.001	0.001	0.001	0.001	0.001	1.74805885885896e-09	4.35172217645084e-73	4.27036829246006e-07
EE	0.265	0.373	0.282	0.36	0.285	0.399	0.195548444982446	0.00684123630481545	0.654809234869335
EE	0.394	0.208	0.337	0.19	0.33	0.231	0.461063003690675	0.2834535364943	0.669986163218076
EE	0.039	0.028	0.039	0.031	0.044	0.038	0.00173612479820349	1.59163214423632e-82	0.00384100437906576
EE	0.372	0.03	0.378	0.037	0.352	0.041	0.124474306577209	0.000776323809715387	0.160134352721675
EE	0.422	0.375	0.472	0.394	0.423	0.407	0.319469716200224	2.04673064398522e-08	0.206154969891589
EE	0.675	0.837	0.675	0.878	0.644	0.86	0.224596885744867	0.011048135009188	0.256973964374451
EE	0.362	0.365	0.364	0.354	0.366	0.353	0.235342256160351	2.23984675640253e-16	0.314612675189154
EE	0.138	0.273	0.086	0.171	0.08	0.185	0.0351629469906998	3.08444358456125e-23	0.0219241922778412
EE	0.444	0.98	0.388	0.982	0.396	0.97	0.363382287061093	0.898923309209029	0.501956201938261
EE	0.668	0.752	0.636	0.73	0.657	0.746	0.607083150532585	0.676383081601793	0.768697061914291
meanDE	0.311	0.585	0.333	0.612	0.333	0.597	0.290809546421574	3.68816997830081e-06	0.457490928855996
EE	0.584	0.833	0.558	0.791	0.598	0.808	0.783543700509012	0.239774125341786	0.893408255086304
EE	0.499	0.826	0.484	0.835	0.466	0.805	0.11970576512789	0.000138021512612596	0.0784222453031623
EE	0.918	0.886	0.92	0.863	0.896	0.871	0.850262393978909	0.0115328547194225	0.993752809092983
EE	0.615	0.84	0.568	0.791	0.548	0.811	0.857341319054277	7.86342958971807e-07	0.858011572611742
EE	0.501	0.98	0.528	0.974	0.528	0.964	0.492421346479531	0.639627761044019	0.75395616226735
meanDE	0.671	0.413	0.592	0.385	0.605	0.377	0.967599897815935	8.89524771065942e-18	0.973186505785153
meanDE	0.009	0.032	0.013	0.018	0.011	0.021	0.00554994619858599	3.00277569067526e-60	0.00210271602528904
EE	0.127	0.322	0.144	0.291	0.127	0.309	0.115382089078485	0.00149125659799975	0.318238462915449
EE	0.498	0.508	0.532	0.5	0.527	0.494	0.834202702147389	0.13750182601872	0.738004350374461
meanDE	0.221	0.531	0.191	0.567	0.186	0.587	0.289321106029954	0.00918787468493883	0.274711665388281
EE	0.217	0.291	0.215	0.25	0.232	0.25	0.0445269253829968	8.38717392669393e-07	0.00252578243907043
EE	0.742	0.471	0.739	0.468	0.734	0.458	0.32843437321121	0.000921256124361095	0.314429674030298
EE	0.892	0.667	0.898	0.665	0.882	0.591	0.847613879208651	0.368922540096125	0.980363364638172
EE	0.578	0.766	0.604	0.788	0.582	0.769	0.729364067094455	0.02817822228982	0.339831211566876
EE	0.198	0.454	0.231	0.419	0.203	0.395	0.233856707501611	0.0572449009951923	0.265460324217172
varDE	0.057	0.083	0.084	0.08	0.057	0.058	0.692578906199202	2.25264542415446e-22	0.00176532375984655
EE	0.209	0.236	0.23	0.238	0.236	0.256	0.257473763365963	9.49151218976987e-14	0.191549550485503
EE	0.735	0.748	0.751	0.793	0.764	0.77	0.337840484911104	2.46589510612349e-12	0.354483883269717
EE	0.949	0.62	0.949	0.61	0.951	0.613	0.914682890943341	0.50356232385333	0.978606513013571
EE	0.06	0.471	0.032	0.422	0.039	0.428	0.156040838817465	1.01248297097238e-15	0.0692540698397038
EE	0.365	0.333	0.32	0.305	0.323	0.317	0.360829825041323	0.00142658710442017	0.522335366120391
EE	0.805	0.795	0.831	0.808	0.833	0.81	0.520269460715191	0.00024244602248231	0.408620321571643
varDE	0.339	0.877	0.352	0.911	0.36	0.922	0.387052912257774	2.49626800712261e-23	0.00192281059034024
EE	0.692	0.325	0.705	0.343	0.672	0.307	0.546932879003857	0.483610281173609	0.91729180881739
EE	0.378	0.438	0.408	0.403	0.396	0.402	0.463265579918122	0.0377079420597298	0.770615910932335
EE	0.302	0.931	0.28	0.94	0.301	0.927	0.322843312152305	0.504304723056438	0.452793467703566
meanDE	0.057	0.059	0.051	0.059	0.059	0.069	0.0298185653567269	4.1750252095476e-37	0.00740162090818822
EE	0.97	0.97	0.947	0.963	0.961	0.962	0.436979395515111	0.382508362304798	0.471221176366471
EE	0.721	0.997	0.701	0.993	0.657	0.995	0.832996215063603	0.692003265693401	0.931985458526085
EE	0.626	0.585	0.641	0.581	0.636	0.591	0.37873911391031	4.67753813513727e-24	0.270762557183362
meanDE	0.072	0.008	0.068	0.017	0.072	0.012	0.0505683067801597	1.10257628535757e-05	0.0423065502976493
meanDE	0.556	0.379	0.588	0.329	0.559	0.334	0.0377619744525641	2.89040301625598e-08	0.00323381106497619
EE	0.818	0.686	0.807	0.72	0.792	0.686	0.698221079414582	0.380623782710265	0.907990876875893
EE	0.507	0.983	0.474	0.97	0.488	0.967	0.833522794127789	0.12177670816263	0.95825850648476
EE	0.821	0.613	0.777	0.6	0.792	0.64	0.249141360417362	1.21117742023051e-08	0.279175587743715
EE	0.758	0.522	0.777	0.586	0.767	0.541	0.680762183268712	6.83295660660737e-07	0.657009918859149
EE	0.029	0.384	0.018	0.346	0.016	0.36	0.00747157982466603	2.99230085596069e-15	0.00140778924298233
EE	0.294	0.28	0.267	0.252	0.303	0.283	0.451668222705153	4.81076743682387e-06	0.50200727255712
EE	0.997	0.997	0.999	0.998	0.997	0.997	0.808484953600061	0.0363347081673347	0.941505575212401
EE	0.233	0.669	0.201	0.629	0.195	0.627	0.0579428548682855	0.00783934105267916	0.527145386713045
EE	0.95	0.793	0.943	0.704	0.96	0.724	0.722556711499752	0.0246230558828273	0.933269770634416
EE	0.818	0.144	0.833	0.152	0.833	0.151	0.720578959699436	0.39586012036807	0.435794198306449
varDE	0.025	0.826	0.03	0.807	0.038	0.794	0.226347125614596	1.09646636189693e-35	1.71820139310768e-08
EE	0.815	0.669	0.812	0.669	0.801	0.507	0.8224539465756	0.459782430038277	0.810747762666084
EE	0.784	0.235	0.795	0.207	0.803	0.244	0.382677799594223	9.08896480139813e-28	0.0876608177057544
EE	0.64	0.387	0.629	0.377	0.635	0.403	0.109670133200532	2.32656346227958e-10	0.0963553100451545
meanDE	0.814	0.162	0.826	0.17	0.806	0.156	0.98895912452946	0.109535424193294	0.722578036960277
EE	0.02	0.274	0.015	0.233	0.025	0.227	0.00609252419200682	1.16004876875593e-56	0.00626873850191895
meanDE	0.007	0.009	0.012	0.012	0.007	0.007	0.00138118081619368	3.68311943490978e-54	0.000136408506491583
varDE	0.001	0.19	0.001	0.236	0.001	0.212	0.254212495135658	5.42679520438472e-15	1.13308737748747e-07
EE	0.996	0.894	0.998	0.724	0.995	0.598	0.811818469029054	0.0276170172165828	0.971350808184089
varDE	0.02	0.463	0.006	0.483	0.011	0.479	0.791098833721883	2.44545305741754e-15	2.83922495613765e-06
EE	0.21	0.52	0.234	0.477	0.208	0.463	0.322429144293101	0.0196335637678747	0.322778673370932
meanDE	0.482	0.338	0.488	0.322	0.444	0.306	0.0350068813826475	0.00155108839269789	0.251898941734387
EE	0.063	0.188	0.04	0.192	0.042	0.192	0.123501330450677	0.000268336648310714	0.0807208592341572
EE	0.044	0.075	0.067	0.096	0.066	0.091	0.401180987334943	0.122435246203335	0.741321834604772
EE	0.944	0.622	0.954	0.626	0.945	0.623	0.34138698172925	0.341544074185969	0.524085610214355
meanDE	0.923	0.166	0.921	0.169	0.928	0.188	0.415961656745404	0.000393172327981467	0.177910071734259
meanDE	0.236	0.934	0.246	0.915	0.255	0.913	0.0610018961889754	1.59065615849541e-13	0.313820400776966
EE	0.835	0.632	0.822	0.557	0.826	0.604	0.765543348820202	0.108582741133102	0.837634872916756
EE	0.465	0.103	0.482	0.087	0.479	0.089	0.222482056879771	7.13957975337911e-26	0.288522732001838
EE	0.677	0.601	0.682	0.586	0.672	0.587	0.065505557911254	9.5788274762581e-07	0.102637981283801
EE	0.318	0.099	0.306	0.12	0.299	0.108	0.218042106666978	2.60244686679689e-20	0.0913217471480403
EE	0.663	0.986	0.649	0.99	0.662	0.987	0.749018967770739	0.212978384378019	0.256576512315744
EE	0.21	0.893	0.206	0.88	0.213	0.895	0.207407804523415	0.000227244326348988	0.223313816416725
EE	0.392	0.098	0.404	0.093	0.436	0.099	0.236143150238304	6.40022808399505e-11	0.104933289960544
EE	0.06	0.107	0.065	0.131	0.069	0.118	0.801055893288353	0.635768397930968	0.993477746362824
EE	0.696	0.614	0.719	0.633	0.701	0.6	0.974753661888651	0.0908363646001414	0.923854087863398
EE	0.321	0.041	0.354	0.025	0.332	0.018	0.910272011657795	0.0167569914794198	0.908787747339876
EE	0.154	0.021	0.16	0.014	0.152	0.022	0.522396328320162	0.0820973755351381	0.34886905923759
EE	0.664	0.436	0.648	0.328	0.641	0.318	0.830918755864869	0.734453383289015	0.87198574046297
EE	0.398	0.708	0.37	0.704	0.364	0.702	0.324233285398998	5.85132534224353e-10	0.391081634471342
EE	0.14	0.279	0.133	0.228	0.132	0.23	0.351578820784005	0.000349072620930072	0.266765403052678
EE	0.619	0.848	0.592	0.84	0.623	0.824	0.887019263347659	0.0309016402144677	0.179676644104614
EE	0.942	0.972	0.939	0.961	0.934	0.958	0.859282344213059	0.00266090282041768	0.546714289663965
varDE	0.164	0.075	0.165	0.084	0.16	0.085	0.449717599477114	8.22950700285697e-19	0.000350079472278336
meanDE	0.052	0.192	0.063	0.224	0.069	0.214	0.0656337694604675	9.10620557883421e-09	0.00227884139866702
varDE	0.016	0.125	0.013	0.093	0.019	0.107	0.341515631891289	1.14573939894906e-21	1.21825379379911e-05
EE	0.064	0.377	0.068	0.36	0.088	0.39	0.364941415864965	4.83998821245769e-05	0.815485476894051
EE	0.473	0.907	0.45	0.913	0.475	0.924	0.438530267815137	0.0440358572456094	0.427455445204221
EE	0.216	0.957	0.228	0.949	0.239	0.942	0.32893116506311	0.000138394185341742	0.74390517567913
EE	0.422	0.486	0.381	0.484	0.383	0.438	0.595113114025852	0.457958160754156	0.715285656247399
EE	0.005	0.826	0.012	0.813	0.022	0.806	0.105938719177041	0.000472230649597585	0.733500614934431
EE	0.582	0.881	0.589	0.879	0.599	0.864	0.518355964445233	5.49766606823541e-06	0.503991092739086
meanDE	0.274	0.303	0.274	0.295	0.276	0.308	0.35321180391077	0.000227820128607198	0.106264501084517
EE	0.899	0.585	0.878	0.582	0.866	0.561	0.119080030900973	4.20349655945026e-08	0.077463670326656
EE	0.294	0.589	0.35	0.565	0.316	0.564	0.822026982493681	0.689052404568306	0.72746679342952
EE	0.833	0.88	0.836	0.882	0.794	0.892	0.516865329698602	0.138421495294974	0.592553357491618
EE	0.941	0.955	0.947	0.973	0.948	0.969	0.644339144935242	0.279645280067717	0.914114758691588
varDE	0.143	0.786	0.149	0.798	0.139	0.786	0.66423233861135	2.41833573258017e-16	1.05408086623382e-06
EE	0.86	0.778	0.878	0.788	0.821	0.754	0.714841467511197	0.527470383066423	0.646832567924655
meanDE	0.252	0.624	0.241	0.597	0.224	0.583	0.286818142106069	2.72480607851006e-09	0.302360780726518
EE	0.009	0.12	0.012	0.125	0.017	0.128	0.0685667971602127	0.000768506776844425	0.0524202121705686
EE	0.888	0.72	0.911	0.74	0.889	0.753	0.853553894151159	0.130297823515703	0.882513220327218
EE	0.388	0.695	0.359	0.669	0.34	0.695	0.457367105388307	0.040299137699327	0.280152992645925
varDE	0.003	0.25	0.001	0.232	0.001	0.225	0.34782454273315	2.05837293959167e-17	1.65503933064024e-06
meanDE	0.073	0.392	0.098	0.37	0.076	0.363	0.041156380620335	7.28130749828118e-06	0.0193172105456012
EE	0.657	0.051	0.662	0.035	0.671	0.064	0.466873023656874	0.273788215203314	0.681348134081988
EE	0.389	0.552	0.396	0.504	0.382	0.521	0.462055275384357	0.000196791862534741	0.451474858112916
EE	0.729	0.461	0.739	0.468	0.753	0.455	0.477168018318518	0.898429876913144	0.938183091610074
EE	0.234	0.172	0.253	0.154	0.247	0.157	0.482054522303423	0.0453302056625997	0.553609499750804
EE	0.931	0.194	0.917	0.216	0.925	0.187	0.464121156788387	0.574569202400192	0.671309043552407
EE	0.198	0.742	0.182	0.753	0.194	0.762	0.0267949110307248	8.66967437295995e-17	0.162800886965177
EE	0.846	0.82	0.848	0.81	0.815	0.809	0.925148291301435	0.034828242234648	0.575309992438676
EE	0.402	0.7	0.347	0.738	0.353	0.657	0.714202031654324	0.239097863921717	0.839824319929488
meanDE	0.484	0.278	0.52	0.288	0.524	0.256	0.581747103817285	3.98453821133553e-74	0.363431838716689
EE	0.832	0.504	0.802	0.491	0.789	0.448	0.636354340204918	2.72685405375121e-08	0.639204872479398
EE	0.489	0.834	0.476	0.811	0.448	0.825	0.969547111590162	0.0704514215172809	0.941293886043618
EE	0.917	0.536	0.9	0.528	0.878	0.506	0.357057760512425	0.0481874787712553	0.865893117406531
meanDE	0.587	0.492	0.614	0.47	0.591	0.474	0.000439749620492993	7.74003200825727e-10	0.00850060094850344
meanDE	0.442	0.983	0.459	0.982	0.422	0.988	0.173238452461507	0.00374213638125626	0.218543045041845
meanDE	0.006	0.208	0.007	0.177	0.017	0.184	5.20283220151484e-06	1.76522458849955e-18	0.00047146428578127
EE	0.425	0.826	0.412	0.819	0.393	0.805	0.845436860284362	0.224685860492653	0.876083755781646
EE	0.1	0.333	0.104	0.331	0.111	0.308	0.321313137522915	0.109265828660416	0.363106723199088
EE	0.735	0.807	0.728	0.834	0.721	0.785	0.138949783730274	0.00986688545321636	0.176595615763322
meanDE	0.051	0.583	0.066	0.534	0.08	0.523	0.00190924045371615	1.48516542817686e-14	0.000359242578437451
EE	0.602	0.52	0.622	0.497	0.626	0.489	0.624022933642041	2.8176535711151e-48	0.854342792739855
EE	0.115	0.136	0.125	0.135	0.114	0.118	0.327610297611331	0.0191146683783513	0.221029051947793
EE	0.56	0.738	0.564	0.747	0.58	0.735	0.759751809362752	0.16299545183431	0.924710606196169
EE	0.089	0.161	0.104	0.16	0.109	0.176	0.157378514769723	6.17953006006613e-05	0.0817281832280041
varDE	0.001	0.046	0.001	0.03	0.001	0.032	0.988873037754665	3.0507658799717e-13	8.08557430595212e-07
EE	0.529	0.649	0.58	0.67	0.557	0.645	0.930052072880406	0.888215204118534	0.984922829191547
EE	0.45	0.769	0.445	0.748	0.419	0.771	0.546149366306991	0.187047111460406	0.393917383049665
EE	0.232	0.902	0.201	0.921	0.22	0.909	0.694238133594778	0.0178871783163528	0.555054113612112
EE	0.457	0.494	0.496	0.547	0.499	0.528	0.153633239644648	1.45168883989422e-89	0.185103980371243
EE	0.667	0.723	0.65	0.697	0.621	0.69	0.568920935955803	0.23522475788977	0.725476664608288
EE	0.662	0.306	0.651	0.314	0.639	0.348	0.818095839091855	0.543090040612608	0.939925271859577
meanDE	0.134	0.651	0.107	0.649	0.13	0.712	0.22003543507276	3.10297987023492e-08	0.226702477662974
EE	0.447	0.862	0.487	0.87	0.475	0.841	0.866120057331133	0.979993345080246	0.806775427279137
EE	0.266	0.417	0.253	0.399	0.277	0.418	0.166674785127559	3.34671869283097e-11	0.147316785105457
EE	0.793	0.945	0.825	0.957	0.796	0.949	0.632885163899217	0.000371260665719353	0.889090082383615
meanDE	0.023	0.034	0.024	0.034	0.025	0.033	0.0103272105859868	3.49039185624806e-12	0.0228445958467087
EE	0.214	0.147	0.207	0.149	0.223	0.137	0.253366635895124	0.0605689525600758	0.402168885979146
